target_name,kind,method,scheme,stl,seed,d,kappa,tau,dt,batch_size,n_steps,tail_mean_gap,tail_median_gap,tail_std_gap,final_gap,tail_steps,spd_fail
log_cosh,log_cosh,riemannian_stl,riemannian,1,19,2,100.0,0.1,0.1,4,3000,4.270228014973861e-06,2.94750467455529e-06,4.395854093953762e-06,9.76925491613656e-08,600,0
log_cosh,log_cosh,kl_stl,kl,1,0,2,100.0,0.1,0.1,4,3000,4.320410890015965e-06,2.663275947112353e-06,4.629946215437127e-06,2.092116347274242e-06,600,0
log_cosh,log_cosh,kl_stl,kl,1,1,2,100.0,0.1,0.1,4,3000,3.7362476996246248e-06,2.560074441104732e-06,3.774758051502128e-06,4.399228099583041e-06,600,0
log_cosh,log_cosh,kl_stl,kl,1,2,2,100.0,0.1,0.1,4,3000,3.960357068549432e-06,2.920997805855308e-06,3.605799277372217e-06,9.281269868655072e-06,600,0
log_cosh,log_cosh,kl_stl,kl,1,3,2,100.0,0.1,0.1,4,3000,3.5815719962872803e-06,2.4844774986210183e-06,3.500644740858177e-06,8.961790351147414e-06,600,0
log_cosh,log_cosh,kl_stl,kl,1,4,2,100.0,0.1,0.1,4,3000,4.9198571633798e-06,3.0153491001883026e-06,5.188033437794676e-06,4.1360404954282615e-06,600,0
log_cosh,log_cosh,kl_stl,kl,1,5,2,100.0,0.1,0.1,4,3000,3.99626945550032e-06,2.841824324750774e-06,3.7439148500459466e-06,3.125505361190051e-07,600,0
log_cosh,log_cosh,kl_stl,kl,1,6,2,100.0,0.1,0.1,4,3000,4.143750624870564e-06,2.9098787401871107e-06,3.823252886440083e-06,4.996790456512912e-06,600,0
log_cosh,log_cosh,kl_stl,kl,1,7,2,100.0,0.1,0.1,4,3000,3.5792178310659982e-06,2.5318626601933403e-06,3.37040414955833e-06,2.0865092982269573e-06,600,0
log_cosh,log_cosh,kl_stl,kl,1,8,2,100.0,0.1,0.1,4,3000,4.032134596364164e-06,2.8284901016917274e-06,3.981008731358846e-06,1.6354460288248165e-06,600,0
log_cosh,log_cosh,kl_stl,kl,1,9,2,100.0,0.1,0.1,4,3000,4.7409744108787655e-06,3.5394717223802274e-06,4.363660821916448e-06,9.207229543228834e-07,600,0
log_cosh,log_cosh,kl_stl,kl,1,10,2,100.0,0.1,0.1,4,3000,5.050671488779912e-06,2.8501005835401827e-06,5.99181905748331e-06,1.9833475799480027e-06,600,0
log_cosh,log_cosh,kl_stl,kl,1,11,2,100.0,0.1,0.1,4,3000,3.852966981669296e-06,2.661093198241815e-06,4.081779338305342e-06,8.722046551667972e-07,600,0
log_cosh,log_cosh,kl_stl,kl,1,12,2,100.0,0.1,0.1,4,3000,4.35589206655207e-06,3.42613390436064e-06,3.903590871788544e-06,1.7897450899084788e-06,600,0
log_cosh,log_cosh,kl_stl,kl,1,13,2,100.0,0.1,0.1,4,3000,3.7681445816373222e-06,2.303844818030143e-06,4.2752628361439954e-06,1.4551404214913077e-07,600,0
log_cosh,log_cosh,kl_stl,kl,1,14,2,100.0,0.1,0.1,4,3000,3.924624408602935e-06,3.058698986091457e-06,3.517304393537355e-06,2.336332910690686e-06,600,0
log_cosh,log_cosh,kl_stl,kl,1,15,2,100.0,0.1,0.1,4,3000,3.701083630833768e-06,2.743802431703912e-06,3.4286936158410124e-06,4.6824308430615253e-08,600,0
log_cosh,log_cosh,kl_stl,kl,1,16,2,100.0,0.1,0.1,4,3000,3.804603269991584e-06,2.602640007953738e-06,3.7113029720251392e-06,7.391817624657904e-06,600,0
log_cosh,log_cosh,kl_stl,kl,1,17,2,100.0,0.1,0.1,4,3000,4.202335615181388e-06,2.9979907889554624e-06,3.921811488998572e-06,4.777737110384095e-06,600,0
log_cosh,log_cosh,kl_stl,kl,1,18,2,100.0,0.1,0.1,4,3000,4.442187872603457e-06,3.068950628071221e-06,4.325012704352149e-06,4.389726749653988e-06,600,0
log_cosh,log_cosh,kl_stl,kl,1,19,2,100.0,0.1,0.1,4,3000,3.974304850933308e-06,2.8236058078334736e-06,3.956510194480401e-06,6.766997540097465e-08,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,0,2,100.0,0.1,0.1,16,3000,8.854629989748138e-07,6.230694706843565e-07,8.721460365286405e-07,1.2465264163097345e-06,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,1,2,100.0,0.1,0.1,16,3000,9.005871098466401e-07,5.947724597277215e-07,9.527832491043248e-07,1.886510303528155e-07,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,2,2,100.0,0.1,0.1,16,3000,1.227643487620167e-06,8.214846631826589e-07,1.2459792493924583e-06,4.0791555466768166e-08,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,3,2,100.0,0.1,0.1,16,3000,1.1630071796549695e-06,8.782716123256762e-07,1.0627105288588635e-06,1.3320694822738233e-06,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,4,2,100.0,0.1,0.1,16,3000,1.0000997253375074e-06,6.281331477175911e-07,1.105414896924388e-06,7.578125971186012e-07,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,5,2,100.0,0.1,0.1,16,3000,1.1578072065813554e-06,8.003703961811937e-07,1.179202299967725e-06,3.151206806606411e-07,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,6,2,100.0,0.1,0.1,16,3000,1.107998092998071e-06,8.449581669900397e-07,9.764578632697495e-07,1.3300588803666358e-06,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,7,2,100.0,0.1,0.1,16,3000,1.1824499363122244e-06,8.070258110670636e-07,1.0894371901225702e-06,2.2383356101940421e-07,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,8,2,100.0,0.1,0.1,16,3000,1.1197186053276316e-06,6.981515567883179e-07,1.1829721700132084e-06,9.625237784582907e-07,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,9,2,100.0,0.1,0.1,16,3000,1.0162055061058162e-06,6.932309346563414e-07,1.0404060155398534e-06,2.643634453569632e-07,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,10,2,100.0,0.1,0.1,16,3000,8.947144857322324e-07,5.777181277810683e-07,9.71741861913962e-07,5.654686154876742e-07,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,11,2,100.0,0.1,0.1,16,3000,9.936537187978565e-07,7.783450670650893e-07,8.661843825312154e-07,7.338502050480145e-07,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,12,2,100.0,0.1,0.1,16,3000,1.071157584307721e-06,7.369836729775869e-07,9.946811359321236e-07,4.437959058023466e-07,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,13,2,100.0,0.1,0.1,16,3000,1.2692875785188148e-06,8.651311329543887e-07,1.2848024764086812e-06,1.8898624398744346e-07,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,14,2,100.0,0.1,0.1,16,3000,1.1852565621180606e-06,8.294052775692506e-07,1.2017510264539746e-06,1.5045354695431e-06,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,15,2,100.0,0.1,0.1,16,3000,1.1445897681627849e-06,7.17586783771651e-07,1.25221246483472e-06,2.107860530564665e-07,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,16,2,100.0,0.1,0.1,16,3000,1.1456547496990766e-06,7.117053595351308e-07,1.3168610884568867e-06,5.798585109850762e-07,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,17,2,100.0,0.1,0.1,16,3000,1.1351978974734796e-06,8.273801361813327e-07,1.0472902687795794e-06,8.263388138196603e-07,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,18,2,100.0,0.1,0.1,16,3000,1.1010685079374896e-06,7.00587670765529e-07,1.228695413178277e-06,3.157729963287892e-06,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,19,2,100.0,0.1,0.1,16,3000,1.008646921504634e-06,6.075316982823153e-07,1.1114384286399928e-06,7.447626257928164e-07,600,0
log_cosh,log_cosh,kl_stl,kl,1,0,2,100.0,0.1,0.1,16,3000,8.240434456870579e-07,5.932275215503324e-07,7.951432344681739e-07,1.2388149985831376e-06,600,0
log_cosh,log_cosh,kl_stl,kl,1,1,2,100.0,0.1,0.1,16,3000,8.33141651371457e-07,5.517957604173063e-07,8.769115126307417e-07,1.764629695699682e-07,600,0
log_cosh,log_cosh,kl_stl,kl,1,2,2,100.0,0.1,0.1,16,3000,1.1616790456359106e-06,7.775434605061804e-07,1.1647544456706e-06,3.812042548290151e-08,600,0
log_cosh,log_cosh,kl_stl,kl,1,3,2,100.0,0.1,0.1,16,3000,1.1009564551645034e-06,8.162281790458081e-07,9.95868738291009e-07,1.3454045748595431e-06,600,0
log_cosh,log_cosh,kl_stl,kl,1,4,2,100.0,0.1,0.1,16,3000,9.342258343577232e-07,5.859326406287835e-07,1.0315493175110455e-06,7.634643433007682e-07,600,0
log_cosh,log_cosh,kl_stl,kl,1,5,2,100.0,0.1,0.1,16,3000,1.0867180802594708e-06,7.529764110003612e-07,1.0725129852372163e-06,2.7808057145861653e-07,600,0
log_cosh,log_cosh,kl_stl,kl,1,6,2,100.0,0.1,0.1,16,3000,1.0409613696575153e-06,7.651321722867976e-07,9.203442931355484e-07,1.369782419047283e-06,600,0
log_cosh,log_cosh,kl_stl,kl,1,7,2,100.0,0.1,0.1,16,3000,1.115188079517567e-06,7.689513059627728e-07,1.0091083089139323e-06,2.451687026727712e-07,600,0
log_cosh,log_cosh,kl_stl,kl,1,8,2,100.0,0.1,0.1,16,3000,1.0565948363061572e-06,6.634358000745522e-07,1.1093816629449911e-06,9.160304244026918e-07,600,0
log_cosh,log_cosh,kl_stl,kl,1,9,2,100.0,0.1,0.1,16,3000,9.599607380813188e-07,6.672531043250274e-07,9.63948086271672e-07,2.451456087015913e-07,600,0
log_cosh,log_cosh,kl_stl,kl,1,10,2,100.0,0.1,0.1,16,3000,8.393631058667417e-07,5.644573271013087e-07,8.978029924470903e-07,5.583424536048653e-07,600,0
log_cosh,log_cosh,kl_stl,kl,1,11,2,100.0,0.1,0.1,16,3000,9.396711320904436e-07,7.368872070312449e-07,8.047299824081295e-07,7.175303262663135e-07,600,0
log_cosh,log_cosh,kl_stl,kl,1,12,2,100.0,0.1,0.1,16,3000,1.00379074763568e-06,7.056620685563786e-07,9.185870093563418e-07,4.312518919746822e-07,600,0
log_cosh,log_cosh,kl_stl,kl,1,13,2,100.0,0.1,0.1,16,3000,1.1980640883191283e-06,8.241831352950868e-07,1.2082633083272472e-06,1.841513257438976e-07,600,0
log_cosh,log_cosh,kl_stl,kl,1,14,2,100.0,0.1,0.1,16,3000,1.1176658097674282e-06,7.8886138554779e-07,1.103648346911754e-06,1.4648823345453366e-06,600,0
log_cosh,log_cosh,kl_stl,kl,1,15,2,100.0,0.1,0.1,16,3000,1.0696581059299603e-06,6.560500869223773e-07,1.1703148709898825e-06,2.140480019896529e-07,600,0
log_cosh,log_cosh,kl_stl,kl,1,16,2,100.0,0.1,0.1,16,3000,1.0700848465453975e-06,6.78784443985947e-07,1.208068710766178e-06,5.574091086479882e-07,600,0
log_cosh,log_cosh,kl_stl,kl,1,17,2,100.0,0.1,0.1,16,3000,1.0684789244560142e-06,7.703562574512546e-07,9.839595154380596e-07,6.901665279279712e-07,600,0
log_cosh,log_cosh,kl_stl,kl,1,18,2,100.0,0.1,0.1,16,3000,1.0373537220546383e-06,6.4335310656638e-07,1.153761046381655e-06,2.985027128143969e-06,600,0
log_cosh,log_cosh,kl_stl,kl,1,19,2,100.0,0.1,0.1,16,3000,9.426885959632852e-07,5.787358083875205e-07,1.0334650612028078e-06,7.315400254448434e-07,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,0,2,100.0,1.0,0.1,1,3000,0.0004017319016028,0.0002632305840659,0.0004353293352456,0.0004372666769292,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,1,2,100.0,1.0,0.1,1,3000,0.0007189988129063,0.0004339832917144,0.0008448277784485,0.0020482379698485,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,2,2,100.0,1.0,0.1,1,3000,0.0004848736767791,0.0003212768026921,0.0005511778566803,0.0002829940045585,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,3,2,100.0,1.0,0.1,1,3000,0.0005813935697986,0.0003641071755389,0.0007167737220535,5.996975443078867e-05,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,4,2,100.0,1.0,0.1,1,3000,0.0005489357973906,0.0002819273863954,0.001063657399876,0.0001308868461391,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,5,2,100.0,1.0,0.1,1,3000,0.0005730633468486,0.0003781421695516,0.0005865882802979,0.0001159502642478,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,6,2,100.0,1.0,0.1,1,3000,0.0005071799875297,0.0003496207943207,0.0005270459566905,0.0006905440987856,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,7,2,100.0,1.0,0.1,1,3000,0.0006677946086288,0.0004239248380362,0.0007114279868888,0.0008614328507499,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,8,2,100.0,1.0,0.1,1,3000,0.000529848218102,0.0004102486805352,0.0004771112963942,0.0018322702517403,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,9,2,100.0,1.0,0.1,1,3000,0.0005398745910854,0.0003768517835482,0.0006034693815232,0.00041708887146,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,10,2,100.0,1.0,0.1,1,3000,0.0005098661245655,0.0003516831793848,0.000525338107463,0.0003805214066581,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,11,2,100.0,1.0,0.1,1,3000,0.0004739461360587,0.0002978973086988,0.0005538395208586,0.0012580552940475,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,12,2,100.0,1.0,0.1,1,3000,0.0004758032752635,0.000337374808355,0.0004806764974161,0.0011675968322735,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,13,2,100.0,1.0,0.1,1,3000,0.0005266652797064,0.0003632942790583,0.0005604231085806,0.0003816230027609,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,14,2,100.0,1.0,0.1,1,3000,0.0006134669227273,0.0003653027243573,0.0007808592296813,0.0007040207217645,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,15,2,100.0,1.0,0.1,1,3000,0.0005488221839843,0.0003479618787813,0.0006957609780649,0.0002521926437544,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,16,2,100.0,1.0,0.1,1,3000,0.0004458933413151,0.0002773125201995,0.0004607036396689,0.0001295861836183,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,17,2,100.0,1.0,0.1,1,3000,0.0006254717478597,0.0004182146612239,0.0006564627341551,0.000399608353073,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,18,2,100.0,1.0,0.1,1,3000,0.0005440174550015,0.0003941884107392,0.0006034862250556,0.0003379048296552,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,19,2,100.0,1.0,0.1,1,3000,0.0005141805200165,0.0002991758758097,0.0006126659433741,0.0002489968806829,600,0
log_cosh,log_cosh,kl_stl,kl,1,0,2,100.0,1.0,0.1,1,3000,0.0003815061396093,0.0002492431069609,0.0004219976101639,0.0004534567468348,600,0
log_cosh,log_cosh,kl_stl,kl,1,1,2,100.0,1.0,0.1,1,3000,0.0006815802542511,0.0003959342399666,0.000807833444137,0.0020716618608718,600,0
log_cosh,log_cosh,kl_stl,kl,1,2,2,100.0,1.0,0.1,1,3000,0.0004570087534461,0.00030067095215,0.0005201800790738,0.0002289290914481,600,0
log_cosh,log_cosh,kl_stl,kl,1,3,2,100.0,1.0,0.1,1,3000,0.0005612875261695,0.0003591402321019,0.0006864253163514,8.319606607631869e-05,600,0
log_cosh,log_cosh,kl_stl,kl,1,4,2,100.0,1.0,0.1,1,3000,0.0005213998438688,0.0002728937399316,0.0010094102400893,0.0001912065935574,600,0
log_cosh,log_cosh,kl_stl,kl,1,5,2,100.0,1.0,0.1,1,3000,0.0005423329156927,0.0003576555266211,0.0005628261829682,0.0001199883266114,600,0
log_cosh,log_cosh,kl_stl,kl,1,6,2,100.0,1.0,0.1,1,3000,0.0004884453090755,0.000335475651916,0.0005120763726276,0.000629800281036,600,0
log_cosh,log_cosh,kl_stl,kl,1,7,2,100.0,1.0,0.1,1,3000,0.0006431987112113,0.0004041608070037,0.0006874723889957,0.0008858907847253,600,0
log_cosh,log_cosh,kl_stl,kl,1,8,2,100.0,1.0,0.1,1,3000,0.0005031679270642,0.000396446397366,0.0004548956875489,0.0017600472680543,600,0
log_cosh,log_cosh,kl_stl,kl,1,9,2,100.0,1.0,0.1,1,3000,0.0005093984185476,0.0003386183161315,0.0005832699353333,0.0004159206042473,600,0
log_cosh,log_cosh,kl_stl,kl,1,10,2,100.0,1.0,0.1,1,3000,0.0004829477606439,0.0003312378658271,0.0005048634774545,0.0003661930595071,600,0
log_cosh,log_cosh,kl_stl,kl,1,11,2,100.0,1.0,0.1,1,3000,0.0004471727227273,0.0002771711444127,0.0005244058280466,0.0013100020682315,600,0
log_cosh,log_cosh,kl_stl,kl,1,12,2,100.0,1.0,0.1,1,3000,0.0004542417316052,0.0003108649090812,0.0004657785947708,0.0011984934819517,600,0
log_cosh,log_cosh,kl_stl,kl,1,13,2,100.0,1.0,0.1,1,3000,0.000499098832242,0.0003376701508344,0.0005411635723486,0.0003979847574604,600,0
log_cosh,log_cosh,kl_stl,kl,1,14,2,100.0,1.0,0.1,1,3000,0.0005829084477621,0.0003343856935105,0.0007703544180786,0.0005923324057941,600,0
log_cosh,log_cosh,kl_stl,kl,1,15,2,100.0,1.0,0.1,1,3000,0.0005154484156123,0.0003217413987026,0.0006636874088568,0.000173494615141,600,0
log_cosh,log_cosh,kl_stl,kl,1,16,2,100.0,1.0,0.1,1,3000,0.0004107722998242,0.0002547094920219,0.0004256981284826,0.0001097330405057,600,0
log_cosh,log_cosh,kl_stl,kl,1,17,2,100.0,1.0,0.1,1,3000,0.0005988643911826,0.0003969892186712,0.0006318697230966,0.0003467977170061,600,0
log_cosh,log_cosh,kl_stl,kl,1,18,2,100.0,1.0,0.1,1,3000,0.0005148166253483,0.0003711452591086,0.0005686683194366,0.0003233617204694,600,0
log_cosh,log_cosh,kl_stl,kl,1,19,2,100.0,1.0,0.1,1,3000,0.0004893605668375,0.0002848868387956,0.0005966374906495,0.0001956746054543,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,0,2,100.0,1.0,0.1,4,3000,0.0001219697123699,8.16846297062579e-05,0.0001244679195045,3.328545803737981e-05,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,1,2,100.0,1.0,0.1,4,3000,0.0001321200210239,9.565775622633056e-05,0.0001190279603626,0.0004470249113963,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,2,2,100.0,1.0,0.1,4,3000,0.0001138409358385,8.270441253643845e-05,0.0001049341522527,8.870528249360632e-05,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,3,2,100.0,1.0,0.1,4,3000,0.0001057469183633,8.47596735800149e-05,9.019077381697884e-05,0.0002649503277543,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,4,2,100.0,1.0,0.1,4,3000,0.0001231272597913,9.152407163948162e-05,0.0001124911140155,0.0001060757182362,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,5,2,100.0,1.0,0.1,4,3000,0.0001616800493472,0.0001137385188165,0.0001517360909068,0.0004640964968682,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,6,2,100.0,1.0,0.1,4,3000,0.0001175394968967,8.557773145212444e-05,0.0001026250307555,1.2388218022074682e-05,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,7,2,100.0,1.0,0.1,4,3000,0.0001335856419631,9.391545985337756e-05,0.0001327152510219,2.296678734481361e-05,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,8,2,100.0,1.0,0.1,4,3000,0.0001289974961999,8.150670631623669e-05,0.0001648778925789,0.000502969776873,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,9,2,100.0,1.0,0.1,4,3000,0.0001256078982599,8.924624841033513e-05,0.0001194867598513,0.0001369916791813,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,10,2,100.0,1.0,0.1,4,3000,0.0001277062974166,8.998444147167994e-05,0.0001265519433028,5.697972563600828e-05,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,11,2,100.0,1.0,0.1,4,3000,0.0001530027246208,0.0001028574745636,0.0001627083759317,0.0001141037320562,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,12,2,100.0,1.0,0.1,4,3000,0.0001535567200963,0.0001150294550038,0.0001491688425905,0.0001849761741441,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,13,2,100.0,1.0,0.1,4,3000,0.0001357498902223,7.485349517200035e-05,0.0001541831895292,8.211004816027767e-05,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,14,2,100.0,1.0,0.1,4,3000,0.0001158529691603,8.389609927417219e-05,0.0001119598979279,1.9715464175895647e-05,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,15,2,100.0,1.0,0.1,4,3000,0.0001024654928081,6.901925802860198e-05,0.0001057038019298,0.0003624239641801,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,16,2,100.0,1.0,0.1,4,3000,0.0001455544217359,0.0001024744941375,0.000143852221821,2.7961390596686897e-05,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,17,2,100.0,1.0,0.1,4,3000,0.0001378555214016,0.0001107820773678,0.0001207721973668,0.0001787575662346,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,18,2,100.0,1.0,0.1,4,3000,0.000155430248606,0.0001227394676701,0.0001425140680175,0.0001480894070615,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,19,2,100.0,1.0,0.1,4,3000,0.0001228541852607,8.459793267490134e-05,0.0001204070906978,0.0001871664589652,600,0
log_cosh,log_cosh,kl_stl,kl,1,0,2,100.0,1.0,0.1,4,3000,0.0001136288928712,7.719593950827885e-05,0.0001135924865563,3.749138472652902e-05,600,0
log_cosh,log_cosh,kl_stl,kl,1,1,2,100.0,1.0,0.1,4,3000,0.000124504407096,9.210855051700052e-05,0.0001117888648569,0.0004408694182629,600,0
log_cosh,log_cosh,kl_stl,kl,1,2,2,100.0,1.0,0.1,4,3000,0.0001058363552477,7.86853937388976e-05,9.77457643181235e-05,7.545116397533747e-05,600,0
log_cosh,log_cosh,kl_stl,kl,1,3,2,100.0,1.0,0.1,4,3000,9.946616633430032e-05,8.167561916794241e-05,8.424645752229725e-05,0.0002579472887189,600,0
log_cosh,log_cosh,kl_stl,kl,1,4,2,100.0,1.0,0.1,4,3000,0.0001163404189843,8.819495320211423e-05,0.0001052411753923,0.0001060471160547,600,0
log_cosh,log_cosh,kl_stl,kl,1,5,2,100.0,1.0,0.1,4,3000,0.0001525772314043,0.0001107254133452,0.0001429447452765,0.0004354981292835,600,0
log_cosh,log_cosh,kl_stl,kl,1,6,2,100.0,1.0,0.1,4,3000,0.0001108215225454,8.174492154777724e-05,9.661527087869036e-05,1.3071945778264649e-05,600,0
log_cosh,log_cosh,kl_stl,kl,1,7,2,100.0,1.0,0.1,4,3000,0.0001257929888051,8.859356378243533e-05,0.0001225681723169,2.222822447972561e-05,600,0
log_cosh,log_cosh,kl_stl,kl,1,8,2,100.0,1.0,0.1,4,3000,0.0001209777521851,7.394603219679219e-05,0.0001528757473146,0.0004341942852565,600,0
log_cosh,log_cosh,kl_stl,kl,1,9,2,100.0,1.0,0.1,4,3000,0.0001189993487201,8.572007380536206e-05,0.0001124407303911,0.0001362097161292,600,0
log_cosh,log_cosh,kl_stl,kl,1,10,2,100.0,1.0,0.1,4,3000,0.0001186428368505,8.33281287082599e-05,0.0001150678195478,5.258115282247289e-05,600,0
log_cosh,log_cosh,kl_stl,kl,1,11,2,100.0,1.0,0.1,4,3000,0.0001446252125812,9.672974519769896e-05,0.0001502692598043,0.0001052457267327,600,0
log_cosh,log_cosh,kl_stl,kl,1,12,2,100.0,1.0,0.1,4,3000,0.0001465191860354,0.0001110756019313,0.0001392042423152,0.0001756763496181,600,0
log_cosh,log_cosh,kl_stl,kl,1,13,2,100.0,1.0,0.1,4,3000,0.0001286774525135,7.094613499258884e-05,0.0001474533565954,8.084853602863262e-05,600,0
log_cosh,log_cosh,kl_stl,kl,1,14,2,100.0,1.0,0.1,4,3000,0.00010792182787,8.166978981161144e-05,0.000102245296807,1.0301879385110624e-05,600,0
log_cosh,log_cosh,kl_stl,kl,1,15,2,100.0,1.0,0.1,4,3000,9.542866471515958e-05,6.57384540436734e-05,9.784691066116246e-05,0.0003625605779271,600,0
log_cosh,log_cosh,kl_stl,kl,1,16,2,100.0,1.0,0.1,4,3000,0.0001379858046647,9.717224975180903e-05,0.0001358549721444,2.5461092576506417e-05,600,0
log_cosh,log_cosh,kl_stl,kl,1,17,2,100.0,1.0,0.1,4,3000,0.000131105852393,0.0001017045333069,0.0001156051232612,0.0001833324827389,600,0
log_cosh,log_cosh,kl_stl,kl,1,18,2,100.0,1.0,0.1,4,3000,0.0001456369687552,0.000118716934252,0.0001306715912342,0.0001457723762992,600,0
log_cosh,log_cosh,kl_stl,kl,1,19,2,100.0,1.0,0.1,4,3000,0.0001163881725525,8.173000324340762e-05,0.0001144185599461,0.0001885320066143,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,0,2,100.0,1.0,0.1,16,3000,3.907555617978102e-05,2.588806146119893e-05,4.028156840768271e-05,2.0847349487596038e-05,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,1,2,100.0,1.0,0.1,16,3000,3.4786196673320576e-05,2.8464211429879427e-05,2.8224107138149124e-05,0.0001233561998619,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,2,2,100.0,1.0,0.1,16,3000,2.6762274214047935e-05,1.838725886482706e-05,2.7293422645785856e-05,6.317390088117492e-05,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,3,2,100.0,1.0,0.1,16,3000,3.1592037543381285e-05,1.9775886069384185e-05,3.569942407843186e-05,1.3679019543744175e-05,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,4,2,100.0,1.0,0.1,16,3000,3.687082531489416e-05,2.041907659444675e-05,4.490920967955775e-05,5.9818965572056015e-06,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,5,2,100.0,1.0,0.1,16,3000,3.826364075955121e-05,2.342114137166007e-05,3.953172175013719e-05,9.23761172977322e-06,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,6,2,100.0,1.0,0.1,16,3000,4.056621106189947e-05,2.9061272545538586e-05,4.2712025326642713e-05,6.0511740056057306e-05,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,7,2,100.0,1.0,0.1,16,3000,3.8180401845270645e-05,2.6099787199029837e-05,3.8266321963235446e-05,8.610876703674109e-06,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,8,2,100.0,1.0,0.1,16,3000,3.116539661516186e-05,2.206479718602772e-05,3.0506591884180603e-05,5.48248564595788e-05,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,9,2,100.0,1.0,0.1,16,3000,3.1692940653226624e-05,2.425019158103225e-05,2.787307237292241e-05,3.7109476758168114e-05,600,0
log_cosh,log_cosh,riemannian_stl,riemannian,1,10,2,100.0,1.0,0.1,16,3000,4.021347270670791e-05,2.7979621279206057e-05,4.04303484151678e-05,8.207986100927656e-05,600,0
