method,variant,progress,elapsed_time,error,phase
riemannian,shared_global,330.0,10.3125,61811.329167712305,global
riemannian,shared_global,333.0,10.40625,56222.427453370445,global
riemannian,shared_global,336.0,10.5,51136.66970705324,global
riemannian,shared_global,339.0,10.59375,46509.139890589686,global
riemannian,shared_global,342.0,10.6875,42298.8659690506,global
riemannian,shared_global,345.0,10.78125,38468.48499216764,global
riemannian,shared_global,348.0,10.875,34983.93462041309,global
riemannian,shared_global,351.0,10.96875,31814.169365552032,global
riemannian,shared_global,354.0,11.0625,28930.899860590966,global
riemannian,shared_global,357.0,11.15625,26308.353533391815,global
riemannian,shared_global,360.0,11.25,23923.055127594234,global
riemannian,shared_global,363.0,11.34375,21753.625590512027,global
riemannian,shared_global,366.0,11.4375,19780.597927643914,global
riemannian,shared_global,369.0,11.53125,17986.24870524123,global
riemannian,shared_global,372.0,11.625,16354.443964349692,global
riemannian,shared_global,375.0,11.71875,14870.498390622532,global
riemannian,shared_global,378.0,11.8125,13521.046663035682,global
riemannian,shared_global,381.0,11.90625,12293.925980727507,global
riemannian,shared_global,384.0,12.0,11178.068840046748,global
riemannian,shared_global,387.0,12.09375,10163.40520319982,global
riemannian,shared_global,390.0,12.1875,9240.77326544979,global
riemannian,shared_global,393.0,12.28125,8401.838089544643,global
riemannian,shared_global,396.0,12.375,7639.017433932092,global
riemannian,shared_global,399.0,12.46875,6945.414155402832,global
riemannian,shared_global,402.0,12.5625,6314.75461719004,global
riemannian,shared_global,405.0,12.65625,5741.332580369638,global
riemannian,shared_global,408.0,12.75,5219.958099805366,global
riemannian,shared_global,411.0,12.84375,4745.910986033137,global
riemannian,shared_global,414.0,12.9375,4314.898431556713,global
riemannian,shared_global,417.0,13.03125,3923.016434212397,global
riemannian,shared_global,420.0,13.125,3566.7146817352013,global
riemannian,shared_global,423.0,13.21875,3242.764590601162,global
riemannian,shared_global,426.0,13.3125,2948.230218804355,global
riemannian,shared_global,429.0,13.40625,2680.4417966200845,global
riemannian,shared_global,432.0,13.5,2436.9716417683157,global
riemannian,shared_global,435.0,13.59375,2215.6122458761092,global
riemannian,shared_global,438.0,13.6875,2014.3563378887075,global
riemannian,shared_global,441.0,13.78125,1831.3787472316014,global
riemannian,shared_global,444.0,13.875,1665.0199052074126,global
riemannian,shared_global,447.0,13.96875,1513.7708374403524,global
riemannian,shared_global,450.0,14.0625,1376.2595132678168,global
riemannian,shared_global,453.0,14.15625,1251.2384299258933,global
riemannian,shared_global,456.0,14.25,1137.5733202781544,global
riemannian,shared_global,459.0,14.34375,1034.232882783002,global
riemannian,shared_global,462.0,14.4375,940.279441465035,global
riemannian,shared_global,465.0,14.53125,854.8604519251777,global
riemannian,shared_global,468.0,14.625,777.2007769614283,global
riemannian,shared_global,471.0,14.71875,706.5956622402239,global
riemannian,shared_global,474.0,14.8125,642.4043487156613,global
riemannian,shared_global,477.0,14.90625,584.044264193372,global
riemannian,shared_global,480.0,15.0,530.9857416265324,global
riemannian,shared_global,483.0,15.09375,482.74721645798024,global
riemannian,shared_global,486.0,15.1875,438.89085962559653,global
riemannian,shared_global,489.0,15.28125,399.0186067654011,global
riemannian,shared_global,492.0,15.375,362.7685477123828,global
riemannian,shared_global,495.0,15.46875,329.8116436441726,global
riemannian,shared_global,498.0,15.5625,299.84874216578874,global
riemannian,shared_global,501.0,15.65625,272.6078633208712,global
riemannian,shared_global,504.0,15.75,247.8417319598207,global
riemannian,shared_global,507.0,15.84375,225.32553411974396,global
riemannian,shared_global,510.0,15.9375,204.85487709482575,global
riemannian,shared_global,513.0,16.03125,186.2439347167093,global
riemannian,shared_global,516.0,16.125,169.32376103909152,global
riemannian,shared_global,519.0,16.21875,153.9407571439697,global
riemannian,shared_global,522.0,16.3125,139.95527717244588,global
riemannian,shared_global,525.0,16.40625,127.24036094310517,global
riemannian,shared_global,528.0,16.5,115.68058166703992,global
riemannian,shared_global,531.0,16.59375,105.17099831087599,global
riemannian,shared_global,534.0,16.6875,95.61620310704171,global
riemannian,shared_global,537.0,16.78125,86.92945557252717,global
riemannian,shared_global,540.0,16.875,79.03189518127404,global
riemannian,shared_global,543.0,16.96875,71.85182554817393,global
riemannian,shared_global,546.0,17.0625,65.32406363086695,global
riemannian,shared_global,549.0,17.15625,59.389348044964244,global
riemannian,shared_global,552.0,17.25,53.99380112429609,global
riemannian,shared_global,555.0,17.34375,49.08843984514371,global
riemannian,shared_global,558.0,17.4375,44.628731176559604,global
riemannian,shared_global,561.0,17.53125,40.57418782181737,global
riemannian,shared_global,564.0,17.625,36.88800068240569,global
riemannian,shared_global,567.0,17.71875,33.53670470910457,global
riemannian,shared_global,570.0,17.8125,30.489875107570892,global
riemannian,shared_global,573.0,17.90625,27.71985114125545,global
riemannian,shared_global,576.0,18.0,25.201485024869452,global
riemannian,shared_global,579.0,18.09375,22.911913629282232,global
riemannian,shared_global,582.0,18.1875,20.83035092572589,global
riemannian,shared_global,585.0,18.28125,18.937899285382493,global
riemannian,shared_global,588.0,18.375,17.21737792154065,global
riemannian,shared_global,591.0,18.46875,15.653166917081736,global
riemannian,shared_global,594.0,18.5625,14.23106542150175,global
riemannian,shared_global,597.0,18.65625,12.938162730275602,global
riemannian,shared_global,600.0,18.75,11.762721076292205,global
riemannian,shared_global,603.0,18.84375,10.694069069391588,global
riemannian,shared_global,606.0,18.9375,9.722504816683307,global
riemannian,shared_global,609.0,19.03125,8.839207844195593,global
riemannian,shared_global,612.0,19.125,8.036159020293631,global
riemannian,shared_global,615.0,19.21875,7.306067753938102,global
riemannian,shared_global,618.0,19.3125,6.642305806890646,global
riemannian,shared_global,621.0,19.40625,6.0388471190098905,global
riemannian,shared_global,624.0,19.5,5.490213100365642,global
riemannian,shared_global,627.0,19.59375,4.991422893524173,global
riemannian,shared_global,630.0,19.6875,4.537948154475356,global
riemannian,shared_global,633.0,19.78125,4.125671941691544,global
riemannian,shared_global,636.0,19.875,3.7508513401011703,global
riemannian,shared_global,639.0,19.96875,3.410083480665386,global
riemannian,shared_global,642.0,20.0625,3.1002746470712843,global
riemannian,shared_global,645.0,20.15625,2.81861218908037,global
riemannian,shared_global,648.0,20.25,2.5625389875500395,global
riemannian,shared_global,651.0,20.34375,2.3297302393103876,global
riemannian,shared_global,654.0,20.4375,2.1180723511387898,global
riemannian,shared_global,657.0,20.53125,1.9256437512216624,global
riemannian,shared_global,660.0,20.625,1.7506974439003018,global
riemannian,shared_global,663.0,20.71875,1.5916451493238317,global
riemannian,shared_global,666.0,20.8125,1.4470428840206426,global
riemannian,shared_global,669.0,20.90625,1.3155778514809313,global
riemannian,shared_global,672.0,21.0,1.1960565237357768,global
riemannian,shared_global,675.0,21.09375,1.0873938057305823,global
riemannian,shared_global,678.0,21.1875,0.9886031841208246,global
riemannian,shared_global,681.0,21.28125,0.8987877710551042,global
riemannian,shared_global,684.0,21.375,0.8171321616356467,global
riemannian,shared_global,687.0,21.46875,0.7428950311333754,global
riemannian,shared_global,690.0,21.5625,0.6754024047505702,global
riemannian,shared_global,693.0,21.65625,0.6140415388298812,global
riemannian,shared_global,696.0,21.75,0.5582553579595064,global
riemannian,shared_global,699.0,21.84375,0.5075373974710988,global
riemannian,shared_global,702.0,21.9375,0.4614272054152024,global
riemannian,shared_global,705.0,22.03125,0.4195061622704322,global
riemannian,shared_global,708.0,22.125,0.3813936804350444,global
riemannian,shared_global,711.0,22.21875,0.3467437489974382,global
riemannian,shared_global,714.0,22.3125,0.31524179241678446,global
riemannian,shared_global,717.0,22.40625,0.28660181459484346,global
riemannian,shared_global,720.0,22.5,0.26056380241099586,global
riemannian,shared_global,723.0,22.59375,0.2368913651480777,global
riemannian,shared_global,726.0,22.6875,0.2153695883781786,global
riemannian,shared_global,729.0,22.78125,0.1958030828245644,global
riemannian,shared_global,732.0,22.875,0.1780142104860051,global
riemannian,shared_global,735.0,22.96875,0.16184147191908965,global
riemannian,shared_global,738.0,23.0625,0.14713804003720665,global
riemannian,shared_global,741.0,23.15625,0.13377042711504342,global
riemannian,shared_global,744.0,23.25,0.12161727289678168,global
riemannian,shared_global,747.0,23.34375,0.11056824280562766,global
riemannian,shared_global,750.0,23.4375,0.10052302625188622,global
riemannian,shared_global,751.0,23.46875,0.09738168170739545,global
riemannian,fixed,752.0,23.5,0.09433850417832776,local
riemannian,fixed,753.0,23.53125,0.09139042594554914,local
riemannian,fixed,754.0,23.5625,0.08853447515614248,local
riemannian,fixed,755.0,23.59375,0.08576777282758866,local
riemannian,fixed,756.0,23.625,0.08308752994556703,local
riemannian,fixed,759.0,23.71875,0.07553895892911247,local
riemannian,fixed,763.0,23.84375,0.06653005117639889,local
riemannian,fixed,767.0,23.96875,0.058595561441157955,local
riemannian,fixed,771.0,24.09375,0.05160735276192955,local
riemannian,fixed,775.0,24.21875,0.04545257001387331,local
riemannian,fixed,779.0,24.34375,0.04003181737044626,local
riemannian,fixed,783.0,24.46875,0.035257553124146176,local
riemannian,fixed,787.0,24.59375,0.0310526759437065,local
riemannian,fixed,791.0,24.71875,0.027349279736702918,local
riemannian,fixed,795.0,24.84375,0.0240875570094008,local
riemannian,fixed,799.0,24.96875,0.021214833013806667,local
riemannian,fixed,803.0,25.09375,0.01868471508401639,local
riemannian,fixed,807.0,25.21875,0.016456343424185796,local
riemannian,fixed,811.0,25.34375,0.014493731248827895,local
riemannian,fixed,815.0,25.46875,0.012765183619123687,local
riemannian,fixed,819.0,25.59375,0.011242785589823839,local
riemannian,fixed,823.0,25.71875,0.009901951400640029,local
riemannian,fixed,827.0,25.84375,0.00872102743185436,local
riemannian,fixed,831.0,25.96875,0.007680942512132906,local
riemannian,fixed,835.0,26.09375,0.006764899931237447,local
riemannian,fixed,839.0,26.21875,0.005958106183836724,local
riemannian,fixed,843.0,26.34375,0.0052475320638025865,local
riemannian,fixed,847.0,26.46875,0.00462170225081598,local
riemannian,fixed,851.0,26.59375,0.004070509991240369,local
riemannian,fixed,855.0,26.71875,0.003585053880476655,local
riemannian,fixed,859.0,26.84375,0.003157494110938497,local
riemannian,fixed,863.0,26.96875,0.00278092586414426,local
riemannian,fixed,867.0,27.09375,0.002449267802288469,local
riemannian,fixed,871.0,27.21875,0.002157163858502527,local
riemannian,fixed,875.0,27.34375,0.0018998967397799258,local
riemannian,fixed,879.0,27.46875,0.0016733117456931425,local
riemannian,fixed,883.0,27.59375,0.0014737496726230312,local
riemannian,fixed,887.0,27.71875,0.0012979877199466067,local
riemannian,fixed,891.0,27.84375,0.0011431874438557733,local
riemannian,fixed,895.0,27.96875,0.0010068489182942452,local
riemannian,fixed,899.0,28.09375,0.000886770362740961,local
riemannian,fixed,903.0,28.21875,0.0007810125848543407,local
riemannian,fixed,907.0,28.34375,0.0006878676637486922,local
riemannian,fixed,911.0,28.46875,0.0006058313681576397,local
riemannian,fixed,915.0,28.59375,0.0005335788640553788,local
riemannian,fixed,919.0,28.71875,0.0004699433194293403,local
riemannian,fixed,923.0,28.84375,0.0004138970606849292,local
riemannian,fixed,927.0,28.96875,0.00036453497637024286,local
riemannian,fixed,931.0,29.09375,0.0003210599002014735,local
riemannian,fixed,935.0,29.21875,0.0002827697373341819,local
riemannian,fixed,939.0,29.34375,0.0002490461259778467,local
riemannian,fixed,943.0,29.46875,0.00021934445124603935,local
riemannian,fixed,947.0,29.59375,0.00019318504997219266,local
riemannian,fixed,951.0,29.71875,0.00017014546445438147,local
riemannian,fixed,955.0,29.84375,0.00014985362003196937,local
riemannian,fixed,959.0,29.96875,0.00013198181631637177,local
riemannian,fixed,963.0,30.09375,0.00011624143503806653,local
riemannian,fixed,967.0,30.21875,0.00010237827904502461,local
riemannian,fixed,971.0,30.34375,9.016846718028822e-05,local
riemannian,fixed,975.0,30.46875,7.941481874359341e-05,local
riemannian,fixed,979.0,30.59375,6.994366914840797e-05,local
riemannian,fixed,983.0,30.71875,6.16020653492483e-05,local
riemannian,fixed,987.0,30.84375,5.4255295747220016e-05,local
riemannian,fixed,991.0,30.96875,4.7784714683338967e-05,local
riemannian,fixed,995.0,31.09375,4.208582638653741e-05,local
riemannian,fixed,999.0,31.21875,3.706659743341212e-05,local
riemannian,fixed,1003.0,31.34375,3.264597046691748e-05,local
riemannian,fixed,1007.0,31.46875,2.8752555171572107e-05,local
riemannian,fixed,1011.0,31.59375,2.5323475365271128e-05,local
riemannian,fixed,1015.0,31.71875,2.2303353588881658e-05,local
riemannian,fixed,1019.0,31.84375,1.9643416795502965e-05,local
riemannian,fixed,1023.0,31.96875,1.7300708696748103e-05,local
riemannian,fixed,1027.0,32.09375,1.5237396046002005e-05,local
riemannian,fixed,1031.0,32.21875,1.3420157655528095e-05,local
riemannian,fixed,1035.0,32.34375,1.1819646280473394e-05,local
riemannian,fixed,1039.0,32.46875,1.0410014679517547e-05,local
riemannian,fixed,1043.0,32.59375,9.168498198360778e-06,local
riemannian,fixed,1047.0,32.71875,8.07504713501953e-06,local
riemannian,fixed,1051.0,32.84375,7.1120029498886894e-06,local
riemannian,fixed,1055.0,32.96875,6.263813091551109e-06,local
riemannian,fixed,1059.0,33.09375,5.516779832956651e-06,local
riemannian,fixed,1063.0,33.21875,4.858839061845052e-06,local
riemannian,fixed,1067.0,33.34375,4.2793654529879425e-06,local
riemannian,fixed,1071.0,33.46875,3.769000875960576e-06,local
riemannian,fixed,1075.0,33.59375,3.3195032672547094e-06,local
riemannian,fixed,1079.0,33.71875,2.9236135262294506e-06,local
riemannian,fixed,1083.0,33.84375,2.57493828521576e-06,local
riemannian,fixed,1087.0,33.96875,2.2678466607092736e-06,local
riemannian,fixed,1091.0,34.09375,1.997379318184051e-06,local
riemannian,fixed,1095.0,34.21875,1.7591683819852884e-06,local
riemannian,fixed,1099.0,34.34375,1.549366896914042e-06,local
riemannian,fixed,1103.0,34.46875,1.3645867023526857e-06,local
riemannian,fixed,1107.0,34.59375,1.2018437156120463e-06,local
riemannian,fixed,1111.0,34.71875,1.0585097409100241e-06,local
riemannian,fixed,1113.0,34.78125,9.933865830235323e-07,local
riemannian,two_stage,752.0,23.96875,0.04869084124231245,local
riemannian,two_stage,753.0,24.46875,0.024345420718309908,local
riemannian,two_stage,754.0,24.96875,0.012172710383443369,local
riemannian,two_stage,755.0,25.46875,0.006086355197793791,local
riemannian,two_stage,756.0,25.96875,0.0030431776004149255,local
riemannian,two_stage,757.0,26.46875,0.0015215888005869552,local
riemannian,two_stage,758.0,26.96875,0.0007607944003883183,local
riemannian,two_stage,759.0,27.46875,0.000380397200217869,local
riemannian,two_stage,760.0,27.96875,0.00019019860011484208,local
riemannian,two_stage,761.0,28.46875,9.509930005887544e-05,local
riemannian,two_stage,762.0,28.96875,4.7549650029824165e-05,local
riemannian,two_stage,763.0,29.46875,2.377482501499337e-05,local
riemannian,two_stage,764.0,29.96875,1.1887412507524453e-05,local
riemannian,two_stage,765.0,30.46875,5.943706253761651e-06,local
riemannian,two_stage,766.0,30.96875,2.971853126861456e-06,local
riemannian,two_stage,767.0,31.46875,1.4859265634292104e-06,local
riemannian,two_stage,768.0,31.96875,7.429632817338142e-07,local
kl,shared_global,0.0,0.0,13107200.000000017,global
kl,shared_global,3.0,0.09375,13030092.845094688,global
kl,shared_global,6.0,0.1875,12953454.769606985,global
kl,shared_global,9.0,0.28125,12877283.030389387,global
kl,shared_global,12.0,0.375,12801574.900336131,global
kl,shared_global,15.0,0.46875,12726327.668289404,global
kl,shared_global,18.0,0.5625,12651538.638946073,global
kl,shared_global,21.0,0.65625,12577205.13276497,global
kl,shared_global,24.0,0.75,12503324.485874727,global
kl,shared_global,27.0,0.84375,12429894.049982123,global
kl,shared_global,30.0,0.9375,12356911.192280997,global
kl,shared_global,33.0,1.03125,12284373.29536167,global
kl,shared_global,36.0,1.125,12212277.757120918,global
kl,shared_global,39.0,1.21875,12140621.99067246,global
kl,shared_global,42.0,1.3125,12069403.424257962,global
kl,shared_global,45.0,1.40625,11998619.501158575,global
kl,shared_global,48.0,1.5,11928267.679606983,global
kl,shared_global,51.0,1.59375,11858345.432699969,global
kl,shared_global,54.0,1.6875,11788850.248311495,global
kl,shared_global,57.0,1.78125,11719779.629006272,global
kl,shared_global,60.0,1.875,11651131.091953868,global
kl,shared_global,63.0,1.96875,11582902.168843284,global
kl,shared_global,66.0,2.0625,11515090.405798053,global
kl,shared_global,69.0,2.15625,11447693.36329183,global
kl,shared_global,72.0,2.25,11380708.616064465,global
kl,shared_global,75.0,2.34375,11314133.753038581,global
kl,shared_global,78.0,2.4375,11247965.366289597,global
kl,shared_global,81.0,2.53125,11178279.31353987,global
kl,shared_global,84.0,2.625,11102825.002046054,global
kl,shared_global,87.0,2.71875,11021218.426665239,global
kl,shared_global,90.0,2.8125,10933067.167807894,global
kl,shared_global,93.0,2.90625,10837973.647773702,global
kl,shared_global,96.0,3.0,10735539.092434648,global
kl,shared_global,99.0,3.09375,10625368.251626246,global
kl,shared_global,102.0,3.1875,10507074.918499624,global
kl,shared_global,105.0,3.28125,10380288.26938361,global
kl,shared_global,108.0,3.375,10244660.020730413,global
kl,shared_global,111.0,3.46875,10099872.3680211,global
kl,shared_global,114.0,3.5625,9945646.632991318,global
kl,shared_global,117.0,3.65625,9781752.500605546,global
kl,shared_global,120.0,3.75,9608017.676900975,global
kl,shared_global,123.0,3.84375,9424337.744953679,global
kl,shared_global,126.0,3.9375,9230685.941460622,global
kl,shared_global,129.0,4.03125,9027122.524329387,global
kl,shared_global,132.0,4.125,8813803.356566247,global
kl,shared_global,135.0,4.21875,8590987.298581652,global
kl,shared_global,138.0,4.3125,8359041.984954462,global
kl,shared_global,141.0,4.40625,8118447.567619239,global
kl,shared_global,144.0,4.5,7869798.039408787,global
kl,shared_global,147.0,4.59375,7613799.812417257,global
kl,shared_global,150.0,4.6875,7351267.315111968,global
kl,shared_global,153.0,4.78125,7083115.4882276105,global
kl,shared_global,156.0,4.875,6810349.197035784,global
kl,shared_global,159.0,4.96875,6534049.72859849,global
kl,shared_global,162.0,5.0625,6255358.6967672855,global
kl,shared_global,165.0,5.15625,5975459.823217332,global
kl,shared_global,168.0,5.25,5695559.187688273,global
kl,shared_global,171.0,5.34375,5416864.63391592,global
kl,shared_global,174.0,5.4375,5140565.070968452,global
kl,shared_global,177.0,5.53125,4867810.417828431,global
kl,shared_global,180.0,5.625,4599692.901219807,global
kl,shared_global,183.0,5.71875,4337230.336274634,global
kl,shared_global,186.0,5.8125,4081351.9039173075,global
kl,shared_global,189.0,5.90625,3832886.7979880893,global
kl,shared_global,192.0,6.0,3592555.9609835353,global
kl,shared_global,195.0,6.09375,3360966.972011285,global
kl,shared_global,198.0,6.1875,3138612.0053006844,global
kl,shared_global,201.0,6.28125,2925868.6515064803,global
kl,shared_global,204.0,6.375,2723003.293514743,global
kl,shared_global,207.0,6.46875,2530176.6569666606,global
kl,shared_global,210.0,6.5625,2347451.113865752,global
kl,shared_global,213.0,6.65625,2174799.3036019406,global
kl,shared_global,216.0,6.75,2012113.6458559583,global
kl,shared_global,219.0,6.84375,1859216.3493334658,global
kl,shared_global,222.0,6.9375,1715869.563819466,global
kl,shared_global,225.0,7.03125,1581785.3754059107,global
kl,shared_global,228.0,7.125,1456635.4011844974,global
kl,shared_global,231.0,7.21875,1340059.7962314808,global
kl,shared_global,234.0,7.3125,1231675.539256876,global
kl,shared_global,237.0,7.40625,1131083.9116744583,global
kl,shared_global,240.0,7.5,1037877.1267428583,global
kl,shared_global,243.0,7.59375,951644.1002242349,global
kl,shared_global,246.0,7.6875,871975.3816700614,global
kl,shared_global,249.0,7.78125,798467.2863576426,global
kl,shared_global,252.0,7.875,730725.2827283795,global
kl,shared_global,255.0,7.96875,668366.6997390526,global
kl,shared_global,258.0,8.0625,611022.8237110244,global
kl,shared_global,261.0,8.15625,558340.4559191255,global
kl,shared_global,264.0,8.25,509983.001112575,global
kl,shared_global,267.0,8.34375,465631.15412590455,global
kl,shared_global,270.0,8.4375,424983.24733619706,global
kl,shared_global,273.0,8.53125,387755.31646475237,global
kl,shared_global,276.0,8.625,353680.93651479133,global
kl,shared_global,279.0,8.71875,322510.87379702786,global
kl,shared_global,282.0,8.8125,294012.5942555428,global
kl,shared_global,285.0,8.90625,267969.6628324551,global
kl,shared_global,288.0,9.0,244181.06351047166,global
kl,shared_global,291.0,9.09375,222460.46501213525,global
kl,shared_global,294.0,9.1875,202635.45294400165,global
kl,shared_global,297.0,9.28125,184546.74545819729,global
kl,shared_global,300.0,9.375,168047.40624990436,global
kl,shared_global,303.0,9.46875,153002.06589210697,global
kl,shared_global,306.0,9.5625,139286.16009558886,global
kl,shared_global,309.0,9.65625,126785.1914357384,global
kl,shared_global,312.0,9.75,115394.01936968915,global
kl,shared_global,315.0,9.84375,105016.18193951953,global
kl,shared_global,318.0,9.9375,95563.25138304982,global
kl,shared_global,321.0,10.03125,86954.22491901625,global
kl,shared_global,324.0,10.125,79114.95120673577,global
kl,shared_global,327.0,10.21875,71977.59237356024,global
kl,shared_global,330.0,10.3125,65480.12103133077,global
kl,shared_global,333.0,10.40625,59565.851343578746,global
kl,shared_global,336.0,10.5,54183.00293913816,global
kl,shared_global,339.0,10.59375,49284.296278517635,global
kl,shared_global,342.0,10.6875,44826.57795260457,global
kl,shared_global,345.0,10.78125,40770.474316945285,global
kl,shared_global,348.0,10.875,37080.07182875483,global
kl,shared_global,351.0,10.96875,33722.622449403185,global
kl,shared_global,354.0,11.0625,30668.27249527108,global
kl,shared_global,357.0,11.15625,27889.813358676405,global
kl,shared_global,360.0,11.25,25362.452573196017,global
kl,shared_global,363.0,11.34375,23063.603760201542,global
kl,shared_global,366.0,11.4375,20972.694062595943,global
kl,shared_global,369.0,11.53125,19070.987745021343,global
kl,shared_global,372.0,11.625,17341.424715176265,global
kl,shared_global,375.0,11.71875,15768.472796739794,global
kl,shared_global,378.0,11.8125,14337.992659521948,global
kl,shared_global,381.0,11.90625,13037.114385911498,global
kl,shared_global,384.0,12.0,11854.124723785413,global
kl,shared_global,387.0,12.09375,10778.36414428525,global
kl,shared_global,390.0,12.1875,9800.132887921023,global
kl,shared_global,393.0,12.28125,8910.605244123937,global
kl,shared_global,396.0,12.375,8101.751367527635,global
kl,shared_global,399.0,12.46875,7366.265988882699,global
kl,shared_global,402.0,12.5625,6697.503429630309,global
kl,shared_global,405.0,12.65625,6089.418376853087,global
kl,shared_global,408.0,12.75,5536.511919692319,global
kl,shared_global,411.0,12.84375,5033.782389502968,global
kl,shared_global,414.0,12.9375,4576.680584159465,global
kl,shared_global,417.0,13.03125,4161.068992184478,global
kl,shared_global,420.0,13.125,3783.1846649134086,global
kl,shared_global,423.0,13.21875,3439.6054148944554,global
kl,shared_global,426.0,13.3125,3127.219046321605,global
kl,shared_global,429.0,13.40625,2843.1953486664324,global
kl,shared_global,432.0,13.5,2584.9606079693917,global
kl,shared_global,435.0,13.59375,2350.1744116217374,global
kl,shared_global,438.0,13.6875,2136.7085420574754,global
kl,shared_global,441.0,13.78125,1942.6277727157963,global
kl,shared_global,444.0,13.875,1766.1723960553645,global
kl,shared_global,447.0,13.96875,1605.742328422116,global
kl,shared_global,450.0,14.0625,1459.882650303579,global
kl,shared_global,453.0,14.15625,1327.2704530494157,global
kl,shared_global,456.0,14.25,1206.702874596783,global
kl,shared_global,459.0,14.34375,1097.0862172002517,global
kl,shared_global,462.0,14.4375,997.4260497126005,global
kl,shared_global,465.0,14.53125,906.8182056718675,global
kl,shared_global,468.0,14.625,824.4405963925475,global
kl,shared_global,471.0,14.71875,749.5457655002523,global
kl,shared_global,474.0,14.8125,681.454117949664,global
kl,shared_global,477.0,14.90625,619.5477625805622,global
kl,shared_global,480.0,15.0,563.2649127468778,global
kl,shared_global,483.0,15.09375,512.0947945457136,global
kl,shared_global,486.0,15.1875,465.5730167197706,global
kl,shared_global,489.0,15.28125,423.27736044673225,global
kl,shared_global,492.0,15.375,384.8239509986629,global
kl,shared_global,495.0,15.46875,349.8637766861071,global
kl,shared_global,498.0,15.5625,318.07952362523713,global
kl,shared_global,501.0,15.65625,289.18269770942413,global
kl,shared_global,504.0,15.75,262.9110077539543,global
kl,shared_global,507.0,15.84375,239.02598613706854,global
kl,shared_global,510.0,15.9375,217.31082540284189,global
kl,shared_global,513.0,16.03125,197.56841124062845,global
kl,shared_global,516.0,16.125,179.61953402913844,global
kl,shared_global,519.0,16.21875,163.30126274648268,global
kl,shared_global,522.0,16.3125,148.46546651506236,global
kl,shared_global,525.0,16.40625,134.97747038510428,global
kl,shared_global,528.0,16.5,122.71483317486853,global
kl,shared_global,531.0,16.59375,111.56623628995096,global
kl,shared_global,534.0,16.6875,101.43047344856694,global
kl,shared_global,537.0,16.78125,92.21553215323972,global
kl,shared_global,540.0,16.875,83.83775858013648,global
kl,shared_global,543.0,16.96875,76.22109831286086,global
kl,shared_global,546.0,17.0625,69.29640603462381,global
kl,shared_global,549.0,17.15625,63.000817917557725,global
kl,shared_global,552.0,17.25,57.277181016147374,global
kl,shared_global,555.0,17.34375,52.07353448844279,global
kl,shared_global,558.0,17.4375,47.342637938560635,global
kl,shared_global,561.0,17.53125,43.04154260120909,global
kl,shared_global,564.0,17.625,39.13120147744835,global
kl,shared_global,567.0,17.71875,35.576114884132885,global
kl,shared_global,570.0,17.8125,32.344008200666075,global
kl,shared_global,573.0,17.90625,29.405538888738498,global
kl,shared_global,576.0,18.0,26.734030126257156,global
kl,shared_global,579.0,18.09375,24.305228638110524,global
kl,shared_global,582.0,18.1875,22.09708452593565,global
kl,shared_global,585.0,18.28125,20.089551098648744,global
kl,shared_global,588.0,18.375,18.26440288697557,global
kl,shared_global,591.0,18.46875,16.605070190217408,global
kl,shared_global,594.0,18.5625,15.096488653506833,global
kl,shared_global,597.0,18.65625,13.724962510204461,global
kl,shared_global,600.0,18.75,12.4780402480995,global
kl,shared_global,603.0,18.84375,11.344401570827436,global
kl,shared_global,606.0,18.9375,10.31375462842962,global
kl,shared_global,609.0,19.03125,9.376742584181422,global
kl,shared_global,612.0,19.125,8.524858669553074,global
kl,shared_global,615.0,19.21875,7.7503689562089555,global
kl,shared_global,618.0,19.3125,7.046242143995335,global
kl,shared_global,621.0,19.40625,6.406085727549176,global
kl,shared_global,624.0,19.5,5.824087962058922,global
kl,shared_global,627.0,19.59375,5.294965101347675,global
kl,shared_global,630.0,19.6875,4.813913429307183,global
kl,shared_global,633.0,19.78125,4.376565649222128,global
kl,shared_global,636.0,19.875,3.9789512350827643,global
kl,shared_global,639.0,19.96875,3.6174603849492897,global
kl,shared_global,642.0,20.0625,3.2888112491295693,global
kl,shared_global,645.0,20.15625,2.9900201356598344,global
kl,shared_global,648.0,20.25,2.718374422605494,global
kl,shared_global,651.0,20.34375,2.471407931271463,global
kl,shared_global,654.0,20.4375,2.246878536751562,global
kl,shared_global,657.0,20.53125,2.0427478125571645,global
kl,shared_global,660.0,20.625,1.8571625245309067,global
kl,shared_global,663.0,20.71875,1.6884378060393195,global
kl,shared_global,666.0,20.8125,1.5350418617012682,global
kl,shared_global,669.0,20.90625,1.3955820607854814,global
kl,shared_global,672.0,21.0,1.2687922940262766,global
kl,shared_global,675.0,21.09375,1.153521479076281,global
kl,shared_global,678.0,21.1875,1.0487231102426922,global
kl,shared_global,681.0,21.28125,0.9534457576340069,global
kl,shared_global,684.0,21.375,0.8668244294632936,global
kl,shared_global,687.0,21.46875,0.7880727190901758,global
kl,shared_global,690.0,21.5625,0.7164756655079126,global
kl,shared_global,693.0,21.65625,0.6513832624589535,global
kl,shared_global,696.0,21.75,0.5922045572509063,global
kl,shared_global,699.0,21.84375,0.5384022856984596,global
kl,shared_global,702.0,21.9375,0.48948799448403046,global
kl,shared_global,705.0,22.03125,0.44501760665495593,global
kl,shared_global,708.0,22.125,0.40458738999808314,global
kl,shared_global,711.0,22.21875,0.3678302916901602,global
