experiment,target,scheme,method,d,kappa,alpha,beta,gamma,lambda0,c,bootstrap,dt,iteration,energy_gap,gap_ratio,lambda_min_C,lambda_max_C,L_n,lambda_frozen,q_dynamic,q_frozen,mean_err_norm,local_norm,status
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,386,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,2.7337364671399954e-112,2.967252672695627e-112,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,410,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,1.6294339103341312e-119,1.768620415148539e-119,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,434,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,9.7121829410443e-127,1.0541799158743414e-126,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,458,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,5.788912141945626e-134,6.283401941504222e-134,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,482,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,3.450460518566197e-141,3.745199407043645e-141,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,506,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,2.0566347352065133e-148,2.232312802698433e-148,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,530,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,1.2258498282471084e-155,1.3305621163239865e-155,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,554,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,578,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,602,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,627,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,651,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,675,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,699,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,723,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,747,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,771,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,795,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,819,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,843,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,867,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,892,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,916,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,940,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,964,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,988,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,1012,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,1036,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,1060,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,1084,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,1108,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,1133,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,1157,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,1181,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,1205,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,1229,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,1253,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,1277,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,1301,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,1325,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,1349,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,1373,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,1398,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,1422,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,1446,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,1470,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,1494,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,1518,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,1542,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,1566,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,1590,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,1614,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,1639,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,1663,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,1687,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,1711,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,1735,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,1759,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,1783,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,1807,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,1831,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,1855,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,1880,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,1904,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,1928,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,1952,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,1976,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,2000,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,2024,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,2048,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,2072,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,2096,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,2120,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,2145,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,2169,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,2193,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,2217,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,2241,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,2265,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,2289,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,2313,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,2337,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,2361,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,2386,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,2410,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,2434,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,2458,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,2482,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,2506,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,2530,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,2554,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,2578,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,2602,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,2627,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,2651,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,2675,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,2699,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,2723,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,2747,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,2771,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,2795,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,2819,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,2843,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,2867,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,2892,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,2916,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,2940,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,2964,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,2988,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,3012,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,3036,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,3060,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,3084,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,3108,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,3133,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,3157,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,3181,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,3205,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,3229,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,3253,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
wasserstein_bootstrap_then_fr,gaussian,kl,wboot_kl,20,50.0,1.0,49.99999999999999,0.0,0.0001,0.5,1,0.5,3277,0.0,,0.019999999999999993,0.9999999999999994,,0.0001,,,0.0,0.0,ok
