family,N_theta,kappa_target,seed,alpha_target,beta_target,rho,L_A,L_A_is_empirical,norm_mean_grad,norm_mean_hess_minus_I,empirical_min_hess_eig,empirical_max_hess_eig,M_mc,Lambda_hat,log_kappa_factor,Gamma_current,current_bound_rate,D_kappa,conjecture_bound_rate,lambda_over_logkappa
separable,4,50.0,0,0.03921568627450989,1.9607843137254901,1.5857490325510313,0.6058867412202384,False,2.5726558456125127e-18,0.0,0.039947366123809114,1.7314456818920223,32768,0.0018313681617218114,4.912023005428146,0.9607843137254901,0.2015810276679842,30.7333408769506,0.02879078069520258,0.00037283379163697216
separable,4,50.0,1,0.03921568627450989,1.9607843137254901,1.516575149109776,0.6335223904265258,False,1.5574022711869602e-17,0.0,0.11112614312858082,1.9607843099667268,32768,0.03299331104974792,4.912023005428146,0.9607843137254901,0.2015810276679842,30.7333408769506,0.02879078069520258,0.00671684782691121
separable,4,50.0,2,0.039215686274509776,1.9607843137254903,1.0791205426411827,0.8903401202741811,False,8.882757433579192e-18,0.0,0.35517852737031386,1.9607835776687599,32768,0.16622767823164897,4.912023005428146,0.9607843137254903,0.2015810276679842,30.7333408769506,0.02879078069520258,0.03384098121038016
separable,4,50.0,3,0.03921568627450989,1.9607843137254901,1.060684480255363,0.9058153782868383,False,2.4282344576313643e-17,0.0,0.3925625253545898,1.9607839801431584,32768,0.16164223935076058,4.912023005428146,0.9607843137254901,0.2015810276679842,30.7333408769506,0.02879078069520258,0.032907467895026965
separable,4,50.0,4,0.039215686274509776,1.9607843137254903,1.31132797709753,0.7326804052881364,False,2.0017416190882896e-17,0.0,0.21107079471378953,1.9607840908033558,32768,0.1251230877777116,4.912023005428146,0.9607843137254903,0.2015810276679842,30.7333408769506,0.02879078069520258,0.02547282202046721
separable,4,50.0,5,0.039215686274509776,1.9607843137254903,1.5022592455060533,0.6395595943906732,False,7.402769851762338e-18,0.0,0.10520952882893253,1.9607843013891249,32768,0.026291763122085688,4.912023005428146,0.9607843137254903,0.2015810276679842,30.7333408769506,0.02879078069520258,0.0053525325701918244
separable,4,50.0,6,0.039215686274509776,1.9607843137254903,1.0604244691943,0.9060374799305458,False,1.0940570537101007e-17,0.0,0.3678050610533715,1.9607841911901631,32768,0.16192624128408997,4.912023005428146,0.9607843137254903,0.2015810276679842,30.7333408769506,0.02879078069520258,0.032965285607406476
separable,4,50.0,7,0.039215686274509776,1.9607843137254903,1.5831850948212736,0.6068679631132793,False,1.840275999147473e-18,0.0,0.04301444636421359,1.8252877772482425,32768,0.0015171701203516433,4.912023005428146,0.9607843137254903,0.2015810276679842,30.7333408769506,0.02879078069520258,0.000308868691916764
separable,4,50.0,8,0.03921568627450989,1.9607843137254901,1.279186256020309,0.7510902413184122,False,1.1528667516787354e-18,0.0,0.25364576318790977,1.960784312274917,32768,0.15404118768401692,4.912023005428146,0.9607843137254901,0.2015810276679842,30.7333408769506,0.02879078069520258,0.03136002977058334
separable,4,50.0,9,0.039215686274509776,1.9607843137254903,1.3190994457789698,0.7283638218482587,False,1.2573261066952201e-17,0.0,0.21765167144189945,1.9607843040874124,32768,0.162536855464074,4.912023005428146,0.9607843137254903,0.2015810276679842,30.7333408769506,0.02879078069520258,0.03308959572959223
additive_index,4,50.0,0,0.039215686274509776,1.9607843137254903,0.8544605144175564,1.1244338357523864,True,1.5197308145697747e-17,0.0,0.5196078431372548,1.4171849919077677,32768,0.0982649465745325,4.912023005428146,0.9607843137254903,0.2015810276679842,30.7333408769506,0.02879078069520258,0.020004985006369578
additive_index,4,50.0,1,0.039215686274509776,1.9607843137254903,0.8960460045136508,1.0722488676761386,True,3.490422290619816e-17,0.0,0.6015960657822232,1.4803921568627452,32768,0.11903533901029609,4.912023005428146,0.9607843137254903,0.2015810276679842,30.7333408769506,0.02879078069520258,0.0242334652909307
additive_index,4,50.0,2,0.039215686274509776,1.9607843137254903,0.8401571379734509,1.1435769218636944,True,2.788113444849709e-17,0.0,0.5196078431372548,1.3356800640220938,32768,0.050369346676252286,4.912023005428146,0.9607843137254903,0.2015810276679842,30.7333408769506,0.02879078069520258,0.01025429779554991
additive_index,4,50.0,3,0.039215686274509776,1.9607843137254903,0.8049836006000867,1.193545201429271,True,3.6337386423543765e-17,0.0,0.5196078431372548,1.4405679693034528,32768,0.05467140124745069,4.912023005428146,0.9607843137254903,0.2015810276679842,30.7333408769506,0.02879078069520258,0.011130119135646306
additive_index,4,50.0,4,0.03921568627450989,1.9607843137254901,0.6151969561608196,1.561750759823867,True,2.0497580809384e-17,0.0,0.7098578453839295,1.4803921568627452,32768,0.11644630678307655,4.912023005428146,0.9607843137254901,0.2015810276679842,30.7333408769506,0.02879078069520258,0.023706384651373747
additive_index,4,50.0,5,0.039215686274509776,1.9607843137254903,0.949882393277582,1.0114771265633118,True,6.780448657968416e-17,0.0,0.555976423717316,1.4803921568627452,32768,0.13059032552411848,4.912023005428146,0.9607843137254903,0.2015810276679842,30.7333408769506,0.02879078069520258,0.026585853808055577
additive_index,4,50.0,6,0.039215686274509776,1.9607843137254903,0.8127552422549458,1.1821324105641517,True,2.901064265890677e-17,0.0,0.6096798915355002,1.4803921568627452,32768,0.07544446295430103,4.912023005428146,0.9607843137254903,0.2015810276679842,30.7333408769506,0.02879078069520258,0.015359142836043185
additive_index,4,50.0,7,0.039215686274509776,1.9607843137254903,0.6911522446850082,1.3901196460171614,True,4.5608591172034785e-17,0.0,0.6850617572071147,1.4803921568627452,32768,0.1725435970846249,4.912023005428146,0.9607843137254903,0.2015810276679842,30.7333408769506,0.02879078069520258,0.03512678928701098
additive_index,4,50.0,8,0.039215686274509776,1.9607843137254903,0.8791504489789912,1.0928553978915727,True,2.4967256113604156e-17,0.0,0.5196078431372548,1.4098355500008093,32768,0.059840291111286664,4.912023005428146,0.9607843137254903,0.2015810276679842,30.7333408769506,0.02879078069520258,0.012182412632261441
additive_index,4,50.0,9,0.039215686274509776,1.9607843137254903,0.8080241877030139,1.189053902528253,True,3.5420949706315756e-17,0.0,0.604527087763634,1.4803921568627452,32768,0.10896336120025152,4.912023005428146,0.9607843137254903,0.2015810276679842,30.7333408769506,0.02879078069520258,0.022182990812510243
random_feature,4,50.0,0,0.039215686274509776,1.9607843137254903,0.8850571802571182,1.085561854259374,True,4.640310373894303e-17,0.0,0.5196078431372548,1.3966073521589881,32768,0.06742603765757857,4.912023005428146,0.9607843137254903,0.2015810276679842,30.7333408769506,0.02879078069520258,0.013726734908014038
random_feature,4,50.0,1,0.039215686274509776,1.9607843137254903,0.9582705732260299,1.002623205355245,True,8.557243054644191e-17,0.0,0.5677744951778618,1.4803921568627452,32768,0.10587587658177813,4.912023005428146,0.9607843137254903,0.2015810276679842,30.7333408769506,0.02879078069520258,0.021554434184200177
random_feature,4,50.0,2,0.039215686274509665,1.9607843137254903,0.8454796654140359,1.136377790061916,True,3.3399150914453573e-17,0.0,0.5196078431372548,1.336525941058849,32768,0.05069814569596186,4.912023005428146,0.9607843137254903,0.2015810276679842,30.7333408769506,0.02879078069520258,0.010321235393225292
random_feature,4,50.0,3,0.03921568627450989,1.9607843137254901,0.8252511157292945,1.1642326746525167,True,2.6348466349525537e-17,0.0,0.5196078431372549,1.4414025925514904,32768,0.07736442251967492,4.912023005428146,0.9607843137254901,0.2015810276679842,30.7333408769506,0.02879078069520258,0.015750012252422584
random_feature,4,50.0,4,0.039215686274509776,1.9607843137254903,0.623764833213919,1.540298943714243,True,3.0504654197190366e-17,0.0,0.7152231210285138,1.4803921568627452,32768,0.11503491148210308,4.912023005428146,0.9607843137254903,0.2015810276679842,30.7333408769506,0.02879078069520258,0.023419049820202605
random_feature,4,50.0,5,0.039215686274509776,1.9607843137254903,0.9621601334545561,0.9985700719857036,True,2.4786922012300286e-17,0.0,0.5610700633883284,1.4803921568627452,32768,0.10008963337393985,4.912023005428146,0.9607843137254903,0.2015810276679842,30.7333408769506,0.02879078069520258,0.020376458592179524
random_feature,4,50.0,6,0.039215686274509776,1.9607843137254903,0.9092424457050079,1.056686605716606,True,5.847085908799284e-17,0.0,0.540506655832709,1.4803921568627452,32768,0.11913790821928197,4.912023005428146,0.9607843137254903,0.2015810276679842,30.7333408769506,0.02879078069520258,0.02425434654675392
random_feature,4,50.0,7,0.039215686274509776,1.9607843137254903,0.7182065800886656,1.337754819242783,True,2.375610476641638e-17,0.0,0.6752145715048365,1.4803921568627452,32768,0.18140208159977278,4.912023005428146,0.9607843137254903,0.2015810276679842,30.7333408769506,0.02879078069520258,0.036930218241915835
random_feature,4,50.0,8,0.03921568627450989,1.9607843137254901,0.8303897565670104,1.1570281378440357,True,5.520267627549296e-17,0.0,0.5196078431372549,1.4166591034116016,32768,0.059789659944974885,4.912023005428146,0.9607843137254901,0.2015810276679842,30.7333408769506,0.02879078069520258,0.012172105032672468
random_feature,4,50.0,9,0.039215686274509776,1.9607843137254903,0.7156352191740392,1.3425615285318035,True,4.2377676018849133e-17,0.0,0.635731529795049,1.4803921568627452,32768,0.08695264138381731,4.912023005428146,0.9607843137254903,0.2015810276679842,30.7333408769506,0.02879078069520258,0.017702002064674423
radial_tail,4,50.0,0,0.03921568627450989,1.9607843137254901,0.37749528859762244,2.545155774777374,True,1.334846617676446e-17,0.0,0.8020685664868414,1.4803921568627452,32768,0.29116170618589765,4.912023005428146,0.9607843137254901,0.2015810276679842,30.7333408769506,0.02879078069520258,0.059275314033371294
radial_tail,4,50.0,1,0.039215686274509776,1.9607843137254903,0.37840281859391073,2.5390516838527355,True,4.593638053569251e-17,0.0,0.799733360780753,1.4803921568627452,32768,0.3314224009793495,4.912023005428146,0.9607843137254903,0.2015810276679842,30.7333408769506,0.02879078069520258,0.06747167116544515
radial_tail,4,50.0,2,0.039215686274509776,1.9607843137254903,0.37707930335881024,2.54796353225267,True,2.6704231201635878e-17,0.0,0.8013156639658907,1.4803921568627452,32768,0.3038489444125057,4.912023005428146,0.9607843137254903,0.2015810276679842,30.7333408769506,0.02879078069520258,0.061858208741435106
radial_tail,4,50.0,3,0.039215686274509776,1.9607843137254903,0.37836464513040535,2.539307850484685,True,2.052343711377125e-17,0.0,0.7990615450466712,1.4803921568627452,32768,0.34308815237378093,4.912023005428146,0.9607843137254903,0.2015810276679842,30.7333408769506,0.02879078069520258,0.06984660943050212
radial_tail,4,50.0,4,0.039215686274509665,1.9607843137254903,0.37783262088940667,2.542883437284565,True,9.026399300103301e-18,0.0,0.8004897987853146,1.4803921568627452,32768,0.3191159347924555,4.912023005428146,0.9607843137254903,0.2015810276679842,30.7333408769506,0.02879078069520258,0.06496629483204963
radial_tail,4,50.0,5,0.039215686274509776,1.9607843137254903,0.37738561946780086,2.545895402904895,True,3.003917152774253e-17,0.0,0.8006128023313965,1.4803921568627452,32768,0.3180228241314975,4.912023005428146,0.9607843137254903,0.2015810276679842,30.7333408769506,0.02879078069520258,0.06474375705896714
radial_tail,4,50.0,6,0.039215686274509776,1.9607843137254903,0.3776924099966754,2.5438274328413097,True,4.970578461018736e-17,0.0,0.8008390579447513,1.4803921568627452,32768,0.31696303231106326,4.912023005428146,0.9607843137254903,0.2015810276679842,30.7333408769506,0.02879078069520258,0.0645280024056882
radial_tail,4,50.0,7,0.039215686274509776,1.9607843137254903,0.37845257415758166,2.5387178720191104,True,5.1839789968438e-17,0.0,0.7993738227557878,1.4803921568627452,32768,0.32446270651442694,4.912023005428146,0.9607843137254903,0.2015810276679842,30.7333408769506,0.02879078069520258,0.06605480189239175
radial_tail,4,50.0,8,0.039215686274509665,1.9607843137254903,0.3780315359980184,2.541545406229089,True,7.38121922202917e-18,0.0,0.8005860942798149,1.4803921568627452,32768,0.3064968573457312,4.912023005428146,0.9607843137254903,0.2015810276679842,30.7333408769506,0.02879078069520258,0.062397276439265376
radial_tail,4,50.0,9,0.039215686274509776,1.9607843137254903,0.37648336742302396,2.551996706526306,True,4.359770384481051e-17,0.0,0.8030388289411179,1.4803921568627452,32768,0.2632270273999761,4.912023005428146,0.9607843137254903,0.2015810276679842,30.7333408769506,0.02879078069520258,0.05358831322839712
separable,8,2.0,0,0.6666666666666667,1.3333333333333333,0.5248572000932525,0.6350933802072435,False,4.092773755512683e-17,0.0,0.6832410714264179,1.3333333333295576,32768,0.05371321836538552,1.6931471805599454,0.33333333333333326,0.23076923076923078,10.593612732980475,0.06852312846017043,0.03172389204086905
separable,8,2.0,1,0.6666666666666667,1.3333333333333333,0.5254326068700602,0.6343978827636154,False,3.967381043055165e-17,0.0,0.6919875778889595,1.333333314047317,32768,0.0391410094788367,1.6931471805599454,0.33333333333333326,0.23076923076923078,10.593612732980475,0.06852312846017043,0.023117310726579757
separable,8,2.0,2,0.6666666666666667,1.3333333333333333,0.37377676609913735,0.8917978953376755,False,4.6600312690787835e-17,0.0,0.7774430016865451,1.333333263268239,32768,0.11110573941201951,1.6931471805599454,0.33333333333333326,0.23076923076923078,10.593612732980475,0.06852312846017043,0.06562083951572091
separable,8,2.0,3,0.6666666666666667,1.3333333333333333,0.3676320652576085,0.9067036443074104,False,3.7358310432831493e-17,0.0,0.7809293953639538,1.3333329266241003,32768,0.09177561562834777,1.6931471805599454,0.33333333333333326,0.23076923076923078,10.593612732980475,0.06852312846017043,0.054204157017227764
separable,8,2.0,4,0.6666666666666667,1.3333333333333333,0.45435119508104593,0.7336468726001133,False,7.78893375497085e-17,0.0,0.7258395975010377,1.3333333293466327,32768,0.07727706849440469,1.6931471805599454,0.33333333333333326,0.23076923076923078,10.593612732980475,0.06852312846017043,0.04564108152065562
separable,8,2.0,5,0.6666666666666666,1.3333333333333335,0.5205723626715493,0.6403208415112256,False,3.93533861122889e-17,0.0,0.6857717383090846,1.3333333284584268,32768,0.06948474632110173,1.6931471805599454,0.3333333333333335,0.23076923076923073,10.593612732980475,0.06852312846017043,0.04103881051741895
separable,8,2.0,6,0.6666666666666667,1.3333333333333333,0.3677946684875586,0.9063027876506834,False,6.333847907482007e-17,0.0,0.7783204784675335,1.333333071500888,32768,0.08710920301041873,1.6931471805599454,0.33333333333333326,0.23076923076923078,10.593612732980475,0.06852312846017043,0.051448098553139726
separable,8,2.0,7,0.6666666666666667,1.3333333333333333,0.5179353079623716,0.6435810191135882,False,7.280922246178536e-17,0.0,0.6839469177174208,1.3333333333295023,32768,0.0524619243683313,1.6931471805599454,0.33333333333333326,0.23076923076923078,10.593612732980475,0.06852312846017043,0.030984857648926584
separable,8,2.0,8,0.6666666666666667,1.3333333333333333,0.3822101104823762,0.8721206587461621,False,4.075140322986149e-17,0.0,0.7716842629810271,1.3333333035830375,32768,0.0806158878059225,1.6931471805599454,0.33333333333333326,0.23076923076923078,10.593612732980475,0.06852312846017043,0.04761304199157796
separable,8,2.0,9,0.6666666666666667,1.3333333333333333,0.4564925705863811,0.7302053851723254,False,4.537257781506703e-17,0.0,0.729804052069002,1.3333333045343325,32768,0.06547365326133871,1.6931471805599454,0.33333333333333326,0.23076923076923078,10.593612732980475,0.06852312846017043,0.038669794341024584
additive_index,8,2.0,0,0.6666666666666667,1.3333333333333333,0.41674953519947383,0.7998409240547466,True,7.796332263357972e-17,0.0,0.8333333333333334,1.1637125457496662,32768,0.09787093060058616,1.6931471805599454,0.33333333333333326,0.23076923076923078,10.593612732980475,0.06852312846017043,0.057804148230172755
additive_index,8,2.0,1,0.6666666666666667,1.3333333333333333,0.3984889239577855,0.8364933459697501,True,8.229864222564967e-17,0.0,0.8333333333333334,1.1662055696024425,32768,0.1285311236792453,1.6931471805599454,0.33333333333333326,0.23076923076923078,10.593612732980475,0.06852312846017043,0.07591255217206717
additive_index,8,2.0,2,0.6666666666666667,1.3333333333333333,0.335787030058188,0.9926926995231784,True,5.361615514275631e-17,0.0,0.8612887056988078,1.1666666666666667,32768,0.11341035962800429,1.6931471805599454,0.33333333333333326,0.23076923076923078,10.593612732980475,0.06852312846017043,0.06698198534075345
additive_index,8,2.0,3,0.6666666666666667,1.3333333333333333,0.4317236332351587,0.772098879172935,True,9.484518126609787e-17,0.0,0.8333333333333334,1.1600504703693102,32768,0.09628277581065535,1.6931471805599454,0.33333333333333326,0.23076923076923078,10.593612732980475,0.06852312846017043,0.056866158427416456
additive_index,8,2.0,4,0.6666666666666667,1.3333333333333333,0.31697802945800446,1.0515975946449492,True,1.1360567232519284e-16,0.0,0.8333333333333334,1.1237632864264688,32768,0.08953756101760521,1.6931471805599454,0.33333333333333326,0.23076923076923078,10.593612732980475,0.06852312846017043,0.05288232591096658
additive_index,8,2.0,5,0.6666666666666667,1.3333333333333333,0.30515932263847007,1.0923255775090368,True,6.570636141331797e-17,0.0,0.8333333333333334,1.109255500783328,32768,0.09465242215030857,1.6931471805599454,0.33333333333333326,0.23076923076923078,10.593612732980475,0.06852312846017043,0.055903245292004564
additive_index,8,2.0,6,0.6666666666666667,1.3333333333333333,0.3327190465617985,1.0018462627188993,True,7.98440528721223e-17,0.0,0.8430095121467541,1.1666666666666667,32768,0.11392525165134743,1.6931471805599454,0.33333333333333326,0.23076923076923078,10.593612732980475,0.06852312846017043,0.06728608886421256
additive_index,8,2.0,7,0.6666666666666667,1.3333333333333333,0.38100832244776706,0.8748715282434032,True,7.630122669285704e-17,0.0,0.8529420160420033,1.1666666666666667,32768,0.10309394729887525,1.6931471805599454,0.33333333333333326,0.23076923076923078,10.593612732980475,0.06852312846017043,0.06088894603053986
additive_index,8,2.0,8,0.6666666666666667,1.3333333333333333,0.38675579540327043,0.8618702997992997,True,7.796026900531149e-17,0.0,0.8716912308693356,1.1666666666666667,32768,0.1051227819237823,1.6931471805599454,0.33333333333333326,0.23076923076923078,10.593612732980475,0.06852312846017043,0.062087208442810536
additive_index,8,2.0,9,0.6666666666666667,1.3333333333333333,0.37140901349522293,0.8974831552859464,True,5.5375317860343623e-17,0.0,0.8333333333333334,1.1423510550458158,32768,0.08799979230201634,1.6931471805599454,0.33333333333333326,0.23076923076923078,10.593612732980475,0.06852312846017043,0.051974094935393435
random_feature,8,2.0,0,0.6666666666666667,1.3333333333333333,0.4103217362754491,0.8123706444582954,True,1.114997745853205e-16,0.0,0.8333333333333334,1.158859641596645,32768,0.11223114776872517,1.6931471805599454,0.33333333333333326,0.23076923076923078,10.593612732980475,0.06852312846017043,0.0662855238205629
random_feature,8,2.0,1,0.6666666666666667,1.3333333333333333,0.38100497574593106,0.8748792130095775,True,1.825951468245752e-17,0.0,0.8488922227970334,1.1666666666666667,32768,0.08742175286421107,1.6931471805599454,0.33333333333333326,0.23076923076923078,10.593612732980475,0.06852312846017043,0.05163269553170184
random_feature,8,2.0,2,0.6666666666666667,1.3333333333333333,0.3444892485830301,0.9676160713416055,True,6.46333351428128e-17,0.0,0.8705479604653418,1.1666666666666667,32768,0.08514539564756418,1.6931471805599454,0.33333333333333326,0.23076923076923078,10.593612732980475,0.06852312846017043,0.050288242289371156
random_feature,8,2.0,3,0.6666666666666667,1.3333333333333333,0.42996060470804787,0.7752648258546234,True,5.168902642431489e-17,0.0,0.8333333333333334,1.1635424756453026,32768,0.10535614852420436,1.6931471805599454,0.33333333333333326,0.23076923076923078,10.593612732980475,0.06852312846017043,0.062225038516357294
random_feature,8,2.0,4,0.6666666666666667,1.3333333333333333,0.31855331735741615,1.0463973067319654,True,2.6908661140061987e-17,0.0,0.8333333333333334,1.126037848129623,32768,0.0798947262208818,1.6931471805599454,0.33333333333333326,0.23076923076923078,10.593612732980475,0.06852312846017043,0.047187112342153024
random_feature,8,2.0,5,0.6666666666666667,1.3333333333333333,0.2941415761590513,1.1332411340350261,True,1.0609273268704623e-16,0.0,0.8333333333333334,1.1069469272723462,32768,0.10091211226124193,1.6931471805599454,0.33333333333333326,0.23076923076923078,10.593612732980475,0.06852312846017043,0.05960031910980651
random_feature,8,2.0,6,0.6666666666666667,1.3333333333333333,0.3260112881146264,1.022459483722332,True,4.628034493023974e-17,0.0,0.8344198056179171,1.1666666666666667,32768,0.11059487641009291,1.6931471805599454,0.33333333333333326,0.23076923076923078,10.593612732980475,0.06852312846017043,0.06531911559721451
random_feature,8,2.0,7,0.6666666666666667,1.3333333333333333,0.3622178571642737,0.9202564885754911,True,4.939935499300749e-17,0.0,0.8627172299351953,1.1666666666666667,32768,0.13738500973042847,1.6931471805599454,0.33333333333333326,0.23076923076923078,10.593612732980475,0.06852312846017043,0.08114179990247126
random_feature,8,2.0,8,0.6666666666666667,1.3333333333333333,0.4099742721757233,0.8130591501860387,True,3.423907745470028e-17,0.0,0.8333333333333334,1.1638331118653942,32768,0.09502649477689926,1.6931471805599454,0.33333333333333326,0.23076923076923078,10.593612732980475,0.06852312846017043,0.05612417861126094
random_feature,8,2.0,9,0.6666666666666667,1.3333333333333333,0.3801457343804548,0.8768566978045556,True,9.344844461784046e-17,0.0,0.8333333333333334,1.151324843478793,32768,0.08495734750042251,1.6931471805599454,0.33333333333333326,0.23076923076923078,10.593612732980475,0.06852312846017043,0.05017717802437354
radial_tail,8,2.0,0,0.6666666666666666,1.3333333333333335,0.25153034000916813,1.3252211773783773,True,3.4414005944971524e-17,0.0,0.9414699839143424,1.1666666666666667,32768,0.15629456601034886,1.6931471805599454,0.3333333333333335,0.23076923076923073,10.593612732980475,0.06852312846017043,0.09231008845826401
radial_tail,8,2.0,1,0.6666666666666667,1.3333333333333333,0.25105020285076823,1.3277556821233745,True,6.23098667436966e-17,0.0,0.9418438538745728,1.1666666666666667,32768,0.1276678414945675,1.6931471805599454,0.33333333333333326,0.23076923076923078,10.593612732980475,0.06852312846017043,0.07540268380705457
radial_tail,8,2.0,2,0.6666666666666667,1.3333333333333333,0.2510710303937337,1.3276455384382442,True,2.2897556096101205e-17,0.0,0.9426554009651293,1.1666666666666667,32768,0.13357608022110645,1.6931471805599454,0.33333333333333326,0.23076923076923078,10.593612732980475,0.06852312846017043,0.07889218477565024
radial_tail,8,2.0,3,0.6666666666666667,1.3333333333333333,0.25181910457221446,1.3237015273308739,True,5.3413743493095434e-17,0.0,0.9414690755675713,1.1666666666666667,32768,0.1784226213748717,1.6931471805599454,0.33333333333333326,0.23076923076923078,10.593612732980475,0.06852312846017043,0.10537927442070633
radial_tail,8,2.0,4,0.6666666666666667,1.3333333333333333,0.25181780782505464,1.3237083437915953,True,5.891580415308775e-17,0.0,0.941824629911892,1.1666666666666667,32768,0.1847240241966265,1.6931471805599454,0.33333333333333326,0.23076923076923078,10.593612732980475,0.06852312846017043,0.10910098443747572
radial_tail,8,2.0,5,0.6666666666666666,1.3333333333333335,0.2512951513829,1.3264614597574598,True,9.631103981250703e-17,0.0,0.942543726409611,1.1666666666666667,32768,0.16113558755051186,1.6931471805599454,0.3333333333333335,0.23076923076923073,10.593612732980475,0.06852312846017043,0.09516927376462468
radial_tail,8,2.0,6,0.6666666666666667,1.3333333333333333,0.2508553584502349,1.3287869766571503,True,4.4947679457511486e-17,0.0,0.9415387714365615,1.1666666666666667,32768,0.14547438267151352,1.6931471805599454,0.33333333333333326,0.23076923076923078,10.593612732980475,0.06852312846017043,0.08591951387439531
radial_tail,8,2.0,7,0.6666666666666667,1.3333333333333333,0.2518605089965813,1.3234839183853866,True,5.756681104003677e-17,0.0,0.9410919411129806,1.1666666666666667,32768,0.18081525469115173,1.6931471805599454,0.33333333333333326,0.23076923076923078,10.593612732980475,0.06852312846017043,0.10679240220058944
radial_tail,8,2.0,8,0.6666666666666667,1.3333333333333333,0.252092728253126,1.322264769964462,True,5.494156546061013e-17,0.0,0.9414479103671805,1.1666666666666667,32768,0.18987233329945927,1.6931471805599454,0.33333333333333326,0.23076923076923078,10.593612732980475,0.06852312846017043,0.1121416587284905
radial_tail,8,2.0,9,0.6666666666666667,1.3333333333333333,0.25127949398492794,1.3265441124826807,True,5.253231333948039e-17,0.0,0.9420696286595789,1.1666666666666667,32768,0.16603925297990396,1.6931471805599454,0.33333333333333326,0.23076923076923078,10.593612732980475,0.06852312846017043,0.09806545756110385
separable,8,5.0,0,0.33333333333333326,1.6666666666666667,1.0537520396472102,0.6326599063000273,False,3.3603961934094305e-17,0.0,0.3673937821051134,1.6666666665101717,32768,0.04474483764108607,2.6094379124341005,0.6666666666666667,0.21428571428571427,16.32662240617609,0.0491965649785553,0.017147308785495415
separable,8,5.0,1,0.33333333333333337,1.6666666666666665,1.0509109674185024,0.6343702628818233,False,2.971322334771936e-17,0.0,0.3849932669564047,1.66666666666013,32768,0.03792812890789999,2.6094379124341005,0.6666666666666665,0.2142857142857143,16.32662240617609,0.0491965649785553,0.014534980398334285
separable,8,5.0,2,0.33333333333333337,1.6666666666666665,0.7482426744045946,0.8909765367193991,False,4.792857476155565e-17,0.0,0.551471573838386,1.6666666634047367,32768,0.1208418055342079,2.6094379124341005,0.6666666666666665,0.2142857142857143,16.32662240617609,0.0491965649785553,0.04630951553144481
separable,8,5.0,3,0.33333333333333337,1.6666666666666665,0.7362727725359717,0.9054615239545554,False,6.017346884600736e-17,0.0,0.5593121287881158,1.666666666207739,32768,0.1674370834693772,2.6094379124341005,0.6666666666666665,0.2142857142857143,16.32662240617609,0.0491965649785553,0.06416595799100305
separable,8,5.0,4,0.33333333333333337,1.6666666666666665,0.9089334472708062,0.7334603745394365,False,2.5992804610918288e-17,0.0,0.45145263882970366,1.666666665082444,32768,0.11134056442046324,2.6094379124341005,0.6666666666666665,0.2142857142857143,16.32662240617609,0.0491965649785553,0.04266840911980314
separable,8,5.0,5,0.33333333333333337,1.6666666666666665,1.0417340587924941,0.6399585969565211,False,1.3463526672428363e-17,0.0,0.37479314268065844,1.6666666555093603,32768,0.035502064355755765,2.6094379124341005,0.6666666666666665,0.2142857142857143,16.32662240617609,0.0491965649785553,0.013605253524748251
separable,8,5.0,6,0.33333333333333337,1.6666666666666665,0.7370688968215058,0.904483515098198,False,5.327647737664005e-17,0.0,0.559883141170709,1.6666666561194008,32768,0.18278481524293008,2.6094379124341005,0.6666666666666665,0.2142857142857143,16.32662240617609,0.0491965649785553,0.0700475816542526
separable,8,5.0,7,0.33333333333333337,1.6666666666666665,1.0343074235917589,0.6445536901896973,False,1.3018201843215143e-17,0.0,0.37334369624316177,1.6666666665929122,32768,0.050064832898295726,2.6094379124341005,0.6666666666666665,0.2142857142857143,16.32662240617609,0.0491965649785553,0.019186060208497134
separable,8,5.0,8,0.33333333333333337,1.6666666666666665,0.766225424799331,0.8700659689558878,False,5.165565419836092e-17,0.0,0.5386591237673293,1.6666666356736437,32768,0.13974718479604667,2.6094379124341005,0.6666666666666665,0.2142857142857143,16.32662240617609,0.0491965649785553,0.05355451613933577
separable,8,5.0,9,0.33333333333333337,1.6666666666666665,0.9118645364625945,0.7311027460864675,False,3.060096232494963e-17,0.0,0.46001862704046903,1.666666659588862,32768,0.09653910188715997,2.6094379124341005,0.6666666666666665,0.2142857142857143,16.32662240617609,0.0491965649785553,0.03699612910012014
additive_index,8,5.0,0,0.33333333333333337,1.6666666666666665,0.8233680250131986,0.8096824826977947,True,5.2538478320385305e-17,0.0,0.69102208015301,1.3333333333333333,32768,0.1227313576110271,2.6094379124341005,0.6666666666666665,0.2142857142857143,16.32662240617609,0.0491965649785553,0.04703363779080779
additive_index,8,5.0,1,0.33333333333333337,1.6666666666666665,0.8010585075480736,0.8322321782802591,True,5.844651183398291e-17,0.0,0.6708028605844183,1.3333333333333333,32768,0.10755392539642285,2.6094379124341005,0.6666666666666665,0.2142857142857143,16.32662240617609,0.0491965649785553,0.04121727705569199
additive_index,8,5.0,2,0.33333333333333337,1.6666666666666665,0.6952120774796768,0.9589399958117892,True,6.792416131256689e-17,0.0,0.7231031797560448,1.3333333333333333,32768,0.12176572144945938,2.6094379124341005,0.6666666666666665,0.2142857142857143,16.32662240617609,0.0491965649785553,0.0466635825551701
