kappa,gamma,scheme,family,dt,dt_over_certified,perturb,p,r,q,c_cycle,M,initial_gap,final_gap,final_rel_gap,min_rel_gap,max_rel_gap,amplitude_min,amplitude_max,n_steps,sign_flips,n_tol,tol_rel,converged,status
1024.0,1.0,kl,fisher_rao,1.0,1024.0,1e-12,341.6666666666667,683.3333333333334,2.0,0.002926829268292683,49104.64920070785,1092174163475.5116,1092174163473.8632,0.9999999999984907,0.9999999999984907,1.0,0.9999999999999996,1.000000000001,20000,20000,-1,1e-06,0,cycling
1024.0,1.0,kl,fisher_rao,1.0,1024.0,1e-06,341.6666666666667,683.3333333333334,2.0,0.002926829268292683,49104.64920070785,1092175811173.1006,1092174163473.8634,0.9999984913608044,0.9999984913608044,1.0,0.9999999999999997,1.000001,20000,20000,-1,1e-06,0,cycling
1024.0,1.0,kl,fisher_rao,1.0,1024.0,0.01,341.6666666666667,683.3333333333334,2.0,0.002926829268292683,49104.64920070785,1108692344194.1729,1092174163473.8634,0.9851012043090138,0.9851012043090135,1.0,0.9999999999999994,1.01,20000,20000,-1,1e-06,0,cycling
1024.0,1.0,kl,fisher_rao,1.0,1024.0,0.05,341.6666666666667,683.3333333333334,2.0,0.002926829268292683,49104.64920070785,1175588916487.8926,1092174163473.8632,0.9290442842356549,0.9290442842356549,1.0,0.9999999999999996,1.05,20000,20000,-1,1e-06,0,cycling
1024.0,1.0,kl,fisher_rao,1.0,1024.0,0.1,341.6666666666667,683.3333333333334,2.0,0.002926829268292683,49104.64920070785,1261063293033.1313,1092174163473.8632,0.8660740261870179,0.8660740261870179,1.0,0.9999999999999996,1.1,20000,20000,-1,1e-06,0,cycling
1024.0,1.0,kl,fisher_rao,1.0,1024.0,0.2,341.6666666666667,683.3333333333334,2.0,0.002926829268292683,49104.64920070785,1438190916717.2407,1092174163473.8632,0.7594083308263536,0.7594083308263536,1.0,0.9999999999999996,1.2,20000,20000,-1,1e-06,0,cycling
1024.0,1.0,kl,fisher_rao,1.0,1024.0,0.5,341.6666666666667,683.3333333333334,2.0,0.002926829268292683,49104.64920070785,2019004752518.6235,1092174163473.8639,0.5409468016909929,0.5409468016909929,1.0,1.0,1.5,20000,20000,-1,1e-06,0,cycling
1024.0,1.5,riemannian,fisher_rao,1.5,1536.0,0.0,439.28571428571433,585.7142857142858,1.3333333333333333,0.002276422764227642,49104.57254103922,998837202681.4478,998837202681.4485,1.0000000000000007,0.9999999999999996,1.0000000000000013,0.9999999999999997,1.0000000000000009,20000,20000,-1,1e-06,0,cycling
1024.0,1.5,riemannian,fisher_rao,1.5,1536.0,1e-12,439.28571428571433,585.7142857142858,1.3333333333333333,0.002276422764227642,49104.57254103922,998837202682.8601,998837202681.4487,0.999999999998587,0.999999999998587,1.0,1.0000000000000007,1.000000000001,20000,20000,-1,1e-06,0,cycling
1024.0,1.5,riemannian,fisher_rao,1.5,1536.0,1e-06,439.28571428571433,585.7142857142858,1.3333333333333333,0.002276422764227642,49104.57254103922,998838614990.846,998837202681.4485,0.9999985860484604,0.9999985860484604,1.0,1.0000000000000007,1.000001,20000,20000,-1,1e-06,0,cycling
1024.0,1.5,riemannian,fisher_rao,1.5,1536.0,0.01,439.28571428571433,585.7142857142858,1.3333333333333333,0.002276422764227642,49104.57254103922,1013013252952.883,998837202681.4487,0.9860060564557158,0.9860060564557158,1.0,1.0000000000000007,1.01,20000,20000,-1,1e-06,0,cycling
1024.0,1.5,riemannian,fisher_rao,1.5,1536.0,0.05,439.28571428571433,585.7142857142858,1.3333333333333333,0.002276422764227642,49104.57254103922,1070776685690.2887,998837202681.4487,0.9328156057465303,0.9328156057465303,1.0,1.0000000000000007,1.05,20000,20000,-1,1e-06,0,cycling
1024.0,1.5,riemannian,fisher_rao,1.5,1536.0,0.1,439.28571428571433,585.7142857142858,1.3333333333333333,0.002276422764227642,49104.57254103922,1145364247828.2893,998837202681.449,0.8720694788363891,0.8720694788363886,1.0,1.0000000000000007,1.1,20000,20000,-1,1e-06,0,cycling
1024.0,1.5,riemannian,fisher_rao,1.5,1536.0,0.2,439.28571428571433,585.7142857142858,1.3333333333333333,0.002276422764227642,49104.57254103922,1302483609491.7703,998837202681.4487,0.7668712261731996,0.7668712261731996,1.0,1.0000000000000007,1.2,20000,20000,-1,1e-06,0,cycling
1024.0,1.5,riemannian,fisher_rao,1.5,1536.0,0.5,439.28571428571433,585.7142857142858,1.3333333333333333,0.002276422764227642,49104.57254103922,1837395593582.048,998837202681.449,0.5436157603568599,0.5436157603568597,1.0,1.0000000000000007,1.5000000000000002,20000,20000,-1,1e-06,0,cycling
1024.0,1.5,kl,fisher_rao,1.5,1536.0,0.0,439.28571428571433,585.7142857142858,1.3333333333333333,0.002276422764227642,49104.57254103922,998837202681.4478,998837202681.4478,1.0,0.9999999999999996,1.0,0.9999999999999997,1.0,20000,20000,-1,1e-06,0,cycling
1024.0,1.5,kl,fisher_rao,1.5,1536.0,1e-12,439.28571428571433,585.7142857142858,1.3333333333333333,0.002276422764227642,49104.57254103922,998837202682.8601,998837202681.448,0.9999999999985862,0.9999999999985858,1.0,0.9999999999999999,1.000000000001,20000,20000,-1,1e-06,0,cycling
1024.0,1.5,kl,fisher_rao,1.5,1536.0,1e-06,439.28571428571433,585.7142857142858,1.3333333333333333,0.002276422764227642,49104.57254103922,998838614990.846,998837202681.4481,0.99999858604846,0.99999858604846,1.0,1.0000000000000002,1.000001,20000,20000,-1,1e-06,0,cycling
1024.0,1.5,kl,fisher_rao,1.5,1536.0,0.01,439.28571428571433,585.7142857142858,1.3333333333333333,0.002276422764227642,49104.57254103922,1013013252952.883,998837202681.448,0.986006056455715,0.9860060564557146,1.0,0.9999999999999999,1.01,20000,20000,-1,1e-06,0,cycling
1024.0,1.5,kl,fisher_rao,1.5,1536.0,0.05,439.28571428571433,585.7142857142858,1.3333333333333333,0.002276422764227642,49104.57254103922,1070776685690.2887,998837202681.448,0.9328156057465297,0.9328156057465291,1.0,0.9999999999999999,1.05,20000,20000,-1,1e-06,0,cycling
1024.0,1.5,kl,fisher_rao,1.5,1536.0,0.1,439.28571428571433,585.7142857142858,1.3333333333333333,0.002276422764227642,49104.57254103922,1145364247828.2893,998837202681.4481,0.8720694788363883,0.8720694788363883,1.0,1.0000000000000002,1.1,20000,20000,-1,1e-06,0,cycling
1024.0,1.5,kl,fisher_rao,1.5,1536.0,0.2,439.28571428571433,585.7142857142858,1.3333333333333333,0.002276422764227642,49104.57254103922,1302483609491.7703,998837202681.448,0.766871226173199,0.7668712261731987,1.0,0.9999999999999999,1.2,20000,20000,-1,1e-06,0,cycling
1024.0,1.5,kl,fisher_rao,1.5,1536.0,0.5,439.28571428571433,585.7142857142858,1.3333333333333333,0.002276422764227642,49104.57254103922,1837395593582.048,998837202681.4481,0.5436157603568594,0.5436157603568594,1.0,1.0000000000000002,1.5000000000000002,20000,20000,-1,1e-06,0,cycling
