kappa,gamma,scheme,dt,perturb,n,m,c,gap,rel_gap,amplitude,cA
64.0,0.25,riemannian,0.25,0.0,1940,6052.465250269193,0.13846153846153847,1160728405.5467396,1.0000000000000004,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,0.0,1950,6052.465250269193,0.13846153846153847,1160728405.5467396,1.0000000000000004,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,0.0,1960,6052.465250269193,0.13846153846153847,1160728405.5467396,1.0000000000000004,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,0.0,1970,6052.465250269193,0.13846153846153847,1160728405.5467396,1.0000000000000004,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,0.0,1980,6052.465250269193,0.13846153846153847,1160728405.5467396,1.0000000000000004,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,0.0,1990,6052.465250269193,0.13846153846153847,1160728405.5467396,1.0000000000000004,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,0.0,2000,6052.465250269193,0.13846153846153847,1160728405.5467396,1.0000000000000004,1.0000000000000002,
64.0,0.25,riemannian,0.25,0.0,0,6052.4652502691915,0.13846153846153847,1160728405.546739,1.0,1.0,1.0
64.0,0.25,riemannian,0.25,0.0,1000,6052.465250269193,0.13846153846153847,1160728405.5467396,1.0000000000000004,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,0.0,2000,6052.465250269193,0.13846153846153847,1160728405.5467396,1.0000000000000004,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,0.0,3000,6052.465250269193,0.13846153846153847,1160728405.5467396,1.0000000000000004,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,0.0,4000,6052.465250269193,0.13846153846153847,1160728405.5467396,1.0000000000000004,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,0.0,5000,6052.465250269193,0.13846153846153847,1160728405.5467396,1.0000000000000004,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,0.0,6000,6052.465250269193,0.13846153846153847,1160728405.5467396,1.0000000000000004,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,0.0,7000,6052.465250269193,0.13846153846153847,1160728405.5467396,1.0000000000000004,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,0.0,8000,6052.465250269193,0.13846153846153847,1160728405.5467396,1.0000000000000004,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,0.0,9000,6052.465250269193,0.13846153846153847,1160728405.5467396,1.0000000000000004,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,0.0,10000,6052.465250269193,0.13846153846153847,1160728405.5467396,1.0000000000000004,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,0.0,11000,6052.465250269193,0.13846153846153847,1160728405.5467396,1.0000000000000004,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,0.0,12000,6052.465250269193,0.13846153846153847,1160728405.5467396,1.0000000000000004,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,0.0,13000,6052.465250269193,0.13846153846153847,1160728405.5467396,1.0000000000000004,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,0.0,14000,6052.465250269193,0.13846153846153847,1160728405.5467396,1.0000000000000004,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,0.0,15000,6052.465250269193,0.13846153846153847,1160728405.5467396,1.0000000000000004,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,0.0,16000,6052.465250269193,0.13846153846153847,1160728405.5467396,1.0000000000000004,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,0.0,17000,6052.465250269193,0.13846153846153847,1160728405.5467396,1.0000000000000004,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,0.0,18000,6052.465250269193,0.13846153846153847,1160728405.5467396,1.0000000000000004,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,0.0,19000,6052.465250269193,0.13846153846153847,1160728405.5467396,1.0000000000000004,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,0.0,20000,6052.465250269193,0.13846153846153847,1160728405.5467396,1.0000000000000004,1.0000000000000002,
64.0,0.25,riemannian,0.25,1e-12,0,6052.465250275244,0.13846153846153847,1160728405.5488558,1.0,1.000000000001,1.0
64.0,0.25,riemannian,0.25,1e-12,1000,6052.465250269192,0.13846153846153847,1160728405.5467396,0.9999999999981768,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,1e-12,2000,6052.465250269192,0.13846153846153847,1160728405.5467396,0.9999999999981768,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,1e-12,3000,6052.465250269192,0.13846153846153847,1160728405.5467396,0.9999999999981768,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,1e-12,4000,6052.465250269192,0.13846153846153847,1160728405.5467396,0.9999999999981768,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,1e-12,5000,6052.465250269192,0.13846153846153847,1160728405.5467396,0.9999999999981768,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,1e-12,6000,6052.465250269192,0.13846153846153847,1160728405.5467396,0.9999999999981768,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,1e-12,7000,6052.465250269192,0.13846153846153847,1160728405.5467396,0.9999999999981768,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,1e-12,8000,6052.465250269192,0.13846153846153847,1160728405.5467396,0.9999999999981768,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,1e-12,9000,6052.465250269192,0.13846153846153847,1160728405.5467396,0.9999999999981768,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,1e-12,10000,6052.465250269192,0.13846153846153847,1160728405.5467396,0.9999999999981768,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,1e-12,11000,6052.465250269192,0.13846153846153847,1160728405.5467396,0.9999999999981768,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,1e-12,12000,6052.465250269192,0.13846153846153847,1160728405.5467396,0.9999999999981768,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,1e-12,13000,6052.465250269192,0.13846153846153847,1160728405.5467396,0.9999999999981768,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,1e-12,14000,6052.465250269192,0.13846153846153847,1160728405.5467396,0.9999999999981768,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,1e-12,15000,6052.465250269192,0.13846153846153847,1160728405.5467396,0.9999999999981768,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,1e-12,16000,6052.465250269192,0.13846153846153847,1160728405.5467396,0.9999999999981768,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,1e-12,17000,6052.465250269192,0.13846153846153847,1160728405.5467396,0.9999999999981768,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,1e-12,18000,6052.465250269192,0.13846153846153847,1160728405.5467396,0.9999999999981768,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,1e-12,19000,6052.465250269192,0.13846153846153847,1160728405.5467396,0.9999999999981768,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,1e-12,20000,6052.465250269192,0.13846153846153847,1160728405.5467396,0.9999999999981768,1.0000000000000002,
64.0,0.25,riemannian,0.25,1e-06,0,6052.471302734441,0.13846153846153847,1160730522.0818174,1.0,1.000001,1.0
64.0,0.25,riemannian,0.25,1e-06,1000,6052.465250269192,0.13846153846153847,1160728405.5467396,0.9999981765491321,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,1e-06,2000,6052.465250269192,0.13846153846153847,1160728405.5467396,0.9999981765491321,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,1e-06,3000,6052.465250269192,0.13846153846153847,1160728405.5467396,0.9999981765491321,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,1e-06,4000,6052.465250269192,0.13846153846153847,1160728405.5467396,0.9999981765491321,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,1e-06,5000,6052.465250269192,0.13846153846153847,1160728405.5467396,0.9999981765491321,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,1e-06,6000,6052.465250269192,0.13846153846153847,1160728405.5467396,0.9999981765491321,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,1e-06,7000,6052.465250269192,0.13846153846153847,1160728405.5467396,0.9999981765491321,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,1e-06,8000,6052.465250269192,0.13846153846153847,1160728405.5467396,0.9999981765491321,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,1e-06,9000,6052.465250269192,0.13846153846153847,1160728405.5467396,0.9999981765491321,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,1e-06,10000,6052.465250269192,0.13846153846153847,1160728405.5467396,0.9999981765491321,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,1e-06,11000,6052.465250269192,0.13846153846153847,1160728405.5467396,0.9999981765491321,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,1e-06,12000,6052.465250269192,0.13846153846153847,1160728405.5467396,0.9999981765491321,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,1e-06,13000,6052.465250269192,0.13846153846153847,1160728405.5467396,0.9999981765491321,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,1e-06,14000,6052.465250269192,0.13846153846153847,1160728405.5467396,0.9999981765491321,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,1e-06,15000,6052.465250269192,0.13846153846153847,1160728405.5467396,0.9999981765491321,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,1e-06,16000,6052.465250269192,0.13846153846153847,1160728405.5467396,0.9999981765491321,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,1e-06,17000,6052.465250269192,0.13846153846153847,1160728405.5467396,0.9999981765491321,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,1e-06,18000,6052.465250269192,0.13846153846153847,1160728405.5467396,0.9999981765491321,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,1e-06,19000,6052.465250269192,0.13846153846153847,1160728405.5467396,0.9999981765491321,1.0000000000000002,1.0
64.0,0.25,riemannian,0.25,1e-06,20000,6052.465250269192,0.13846153846153847,1160728405.5467396,0.9999981765491321,1.0000000000000002,
64.0,0.25,riemannian,0.25,0.01,0,6112.989902771884,0.13846153846153847,1181906983.351233,1.0,1.01,1.0
64.0,0.25,riemannian,0.25,0.01,1000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.9820810113631424,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.01,2000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.9820810113631424,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.01,3000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.9820810113631424,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.01,4000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.9820810113631424,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.01,5000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.9820810113631424,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.01,6000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.9820810113631424,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.01,7000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.9820810113631424,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.01,8000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.9820810113631424,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.01,9000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.9820810113631424,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.01,10000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.9820810113631424,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.01,11000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.9820810113631424,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.01,12000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.9820810113631424,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.01,13000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.9820810113631424,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.01,14000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.9820810113631424,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.01,15000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.9820810113631424,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.01,16000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.9820810113631424,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.01,17000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.9820810113631424,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.01,18000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.9820810113631424,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.01,19000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.9820810113631424,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.01,20000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.9820810113631424,1.0000000000000002,
64.0,0.25,riemannian,0.25,0.05,0,6355.088512782651,0.13846153846153847,1266885861.4374707,1.0,1.05,1.0
64.0,0.25,riemannian,0.25,0.05,1000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.9162059826208182,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.05,2000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.9162059826208182,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.05,3000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.9162059826208182,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.05,4000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.9162059826208182,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.05,5000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.9162059826208182,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.05,6000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.9162059826208182,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.05,7000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.9162059826208182,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.05,8000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.9162059826208182,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.05,9000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.9162059826208182,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.05,10000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.9162059826208182,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.05,11000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.9162059826208182,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.05,12000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.9162059826208182,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.05,13000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.9162059826208182,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.05,14000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.9162059826208182,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.05,15000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.9162059826208182,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.05,16000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.9162059826208182,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.05,17000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.9162059826208182,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.05,18000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.9162059826208182,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.05,19000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.9162059826208182,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.05,20000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.9162059826208182,1.0000000000000002,
64.0,0.25,riemannian,0.25,0.1,0,6657.711775296111,0.13846153846153847,1373704734.4988608,1.0,1.1,1.0
64.0,0.25,riemannian,0.25,0.1,1000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.8449620769270939,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.1,2000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.8449620769270939,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.1,3000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.8449620769270939,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.1,4000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.8449620769270939,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.1,5000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.8449620769270939,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.1,6000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.8449620769270939,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.1,7000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.8449620769270939,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.1,8000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.8449620769270939,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.1,9000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.8449620769270939,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.1,10000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.8449620769270939,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.1,11000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.8449620769270939,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.1,12000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.8449620769270939,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.1,13000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.8449620769270939,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.1,14000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.8449620769270939,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.1,15000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.8449620769270939,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.1,16000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.8449620769270939,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.1,17000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.8449620769270939,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.1,18000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.8449620769270939,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.1,19000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.8449620769270939,1.0000000000000002,1.0000000000000002
64.0,0.25,riemannian,0.25,0.1,20000,6052.465250269193,0.1384615384615385,1160728405.5467396,0.8449620769270939,1.0000000000000002,
64.0,0.25,riemannian,0.25,0.2,0,7262.95830032303,0.13846153846153847,1589326732.1336176,1.0,1.2,1.0
64.0,0.25,riemannian,0.25,0.2,24,5.902959730553548,0.015637099085821584,1115.0378747607308,7.015787579837847e-07,0.0009752984092376253,
64.0,0.25,riemannian,0.25,0.5,0,9078.697875403788,0.13846153846153847,2252066737.1336985,1.0,1.5000000000000002,1.0
64.0,0.25,riemannian,0.25,0.5,23,8.143883992021436,0.015631973421855787,2122.3310873168225,9.423926264361082e-07,0.0013455482444379547,
