family,kappa,scheme,arm,n,m,c,gap,rel_gap,cA,A
manuscript,512.0,riemannian,theory,20960,524834998292.56573,0.001953125,1.393747939327201e+23,0.899653169790507,0.9999999999999999,511.99999999999994
manuscript,512.0,riemannian,theory,22270,523353542928.6528,0.001953125,1.3849642683139497e+23,0.8939833802636552,0.9999999999999999,511.99999999999994
manuscript,512.0,riemannian,theory,23580,521880906364.14777,0.001953125,1.3762848607120237e+23,0.8883808919365723,0.9999999999999999,511.99999999999994
manuscript,512.0,riemannian,theory,24890,520417066591.6472,0.001953125,1.3677088361478404e+23,0.8828451365351379,0.9999999999999999,511.99999999999994
manuscript,512.0,riemannian,theory,26200,518962001658.6687,0.001953125,1.3592353195362918e+23,0.8773755491988996,0.9999999999999999,511.99999999999994
manuscript,512.0,riemannian,theory,27510,517515689667.5117,0.001953125,1.350863441052121e+23,0.8719715684625974,0.9999999999999999,511.99999999999994
manuscript,512.0,riemannian,theory,28820,516078108775.12036,0.001953125,1.3425923361014648e+23,0.8666326362377935,0.9999999999999999,511.99999999999994
manuscript,512.0,riemannian,theory,30130,514649237192.9491,0.001953125,1.3344211452935482e+23,0.8613581977946028,0.9999999999999999,511.99999999999994
manuscript,512.0,riemannian,theory,31440,513229053186.8274,0.001953125,1.3263490144125271e+23,0.8561477017435163,0.9999999999999999,511.99999999999994
manuscript,512.0,riemannian,theory,32750,511817535076.82056,0.001953125,1.3183750943894456e+23,0.8510006000173,0.9999999999999999,511.99999999999994
manuscript,512.0,riemannian,theory,34060,510414661237.098,0.001953125,1.3104985412743849e+23,0.8459163478530183,0.9999999999999999,511.99999999999994
manuscript,512.0,riemannian,theory,35370,509020410095.7956,0.001953125,1.3027185162087165e+23,0.840894403774122,0.9999999999999999,511.99999999999994
manuscript,512.0,riemannian,theory,36680,507634760134.88153,0.001953125,1.295034185397522e+23,0.8359342295726467,0.9999999999999999,511.99999999999994
manuscript,512.0,riemannian,theory,37990,506257689890.02344,0.001953125,1.2874447200821552e+23,0.8310352902915018,0.9999999999999999,511.99999999999994
manuscript,512.0,riemannian,theory,39300,504889177950.45404,0.001953125,1.2799492965129408e+23,0.8261970542068469,0.9999999999999999,511.99999999999994
manuscript,512.0,riemannian,theory,40610,503529202958.83307,0.001953125,1.2725470959219911e+23,0.8214189928105462,0.9999999999999999,511.99999999999994
manuscript,512.0,riemannian,theory,41920,502177743611.1239,0.001953125,1.2652373044962425e+23,0.8167005807927629,0.9999999999999999,511.99999999999994
manuscript,512.0,riemannian,theory,43230,500834778656.4495,0.001953125,1.2580191133505163e+23,0.8120412960245708,0.9999999999999999,511.99999999999994
manuscript,512.0,riemannian,theory,44540,499500286896.96606,0.001953125,1.2508917185008133e+23,0.8074406195407159,0.9999999999999999,511.99999999999994
manuscript,512.0,riemannian,theory,45850,498174247187.7286,0.001953125,1.2438543208377057e+23,0.8028980355224412,0.9999999999999999,511.99999999999994
manuscript,512.0,riemannian,theory,47160,496856638436.5613,0.001953125,1.2369061260998865e+23,0.7984130312804129,0.9999999999999999,511.99999999999994
manuscript,512.0,riemannian,theory,48470,495547439603.92163,0.001953125,1.2300463448478185e+23,0.7939850972377109,0.9999999999999999,511.99999999999994
manuscript,512.0,riemannian,theory,49780,494246629702.77545,0.001953125,1.223274192437586e+23,0.7896137269129512,0.9999999999999999,511.99999999999994
manuscript,512.0,riemannian,theory,51090,492954187798.45844,0.001953125,1.2165888889947997e+23,0.78529841690344,0.9999999999999999,511.99999999999994
manuscript,512.0,riemannian,theory,52400,491670093008.5476,0.001953125,1.2099896593886926e+23,0.7810386668684549,0.9999999999999999,511.99999999999994
manuscript,512.0,riemannian,theory,53710,490394324502.7369,0.001953125,1.2034757332063676e+23,0.7768339795126199,0.9999999999999999,511.99999999999994
manuscript,512.0,riemannian,theory,55020,489126861502.6988,0.001953125,1.1970463447271063e+23,0.7726838605693236,0.9999999999999999,511.99999999999994
manuscript,512.0,riemannian,theory,56330,487867683281.9614,0.001953125,1.1907007328968884e+23,0.7685878187842707,0.9999999999999999,511.99999999999994
manuscript,512.0,riemannian,theory,57640,486616769165.77246,0.001953125,1.1844381413029748e+23,0.7645453658990757,0.9999999999999999,511.99999999999994
manuscript,512.0,riemannian,theory,58950,485374098530.97656,0.001953125,1.1782578181486896e+23,0.7605560166349854,0.9999999999999999,511.99999999999994
manuscript,512.0,riemannian,theory,60260,484139650805.8811,0.001953125,1.1721590162282722e+23,0.7566192886766456,0.9999999999999999,511.99999999999994
manuscript,512.0,riemannian,theory,61570,482913405470.13153,0.001953125,1.1661409929019064e+23,0.7527347026559826,0.9999999999999999,511.99999999999994
manuscript,512.0,riemannian,theory,62880,481695342054.5847,0.001953125,1.1602030100708687e+23,0.7489017821361622,0.9999999999999999,511.99999999999994
manuscript,512.0,riemannian,theory,64190,480485440141.1743,0.001953125,1.1543443341527638e+23,0.7451200535956036,0.9999999999999999,511.99999999999994
manuscript,512.0,riemannian,theory,65500,479283679362.7889,0.001953125,1.1485642360569488e+23,0.7413890464121167,0.9999999999999999,511.99999999999994
manuscript,512.0,riemannian,theory,66810,476953240033.89825,0.006738188397711797,1.1374219658941668e+23,0.7341967999608336,0.006738188397711796,0.9999999999999999
manuscript,512.0,riemannian,theory,68120,468763315763.22534,0.023801953006358064,1.0986952310266664e+23,0.7091990017248041,0.02380195300635806,0.9999999999999999
manuscript,512.0,riemannian,theory,69430,441513957837.2954,0.08057413524830111,9.746728748257653e+22,0.6291435607568416,0.0805741352483011,0.9999999999999999
manuscript,512.0,riemannian,theory,70740,365204087694.9205,0.23954381295462632,6.668701283453958e+22,0.43045934481822457,0.2395438129546263,0.9999999999999999
manuscript,512.0,riemannian,theory,72050,225243333088.83856,0.5310476891514595,2.5367279550484737e+22,0.1637437646549789,0.5310476891514594,0.9999999999999999
manuscript,512.0,riemannian,theory,73360,94716109912.46748,0.8028290540585943,4.48557073847531e+21,0.028954001073801625,0.8028290540585942,0.9999999999999999
manuscript,512.0,riemannian,theory,74670,30711949142.133736,0.9360709620795149,4.7161191005450456e+20,0.003044217234834479,0.9360709620795148,0.9999999999999999
manuscript,512.0,riemannian,theory,75980,8953340059.466936,0.9813634184049853,4.00811491102277e+19,0.00025872061818630563,0.9813634184049852,0.9999999999999999
manuscript,512.0,riemannian,theory,77290,2523542545.954323,0.994747222978986,3.1841334906208123e+18,2.0553327521014674e-05,0.9947472229789859,0.9999999999999999
manuscript,512.0,riemannian,theory,78600,704367428.5492595,0.9985338554321421,2.480667372005481e+17,1.6012509876771103e-06,0.998533855432142,0.9999999999999999
manuscript,512.0,riemannian,theory,78842,556220954.4353402,0.9988422232844546,1.546908750764804e+17,9.985172510274924e-07,0.9999999999999999,
manuscript,512.0,kl,theory,0,549755813888.0,0.001953125,1.5492058341235532e+23,1.0,0.9999999999999999,511.99999999999994
manuscript,512.0,kl,theory,1310,548130219375.68665,0.001953125,1.5386297891107224e+23,0.9931732473633408,0.9999999999999999,511.99999999999994
manuscript,512.0,kl,theory,2620,546513803363.4857,0.001953125,1.528172836648185e+23,0.9864233680172866,0.9999999999999999,511.99999999999994
manuscript,512.0,kl,theory,3930,544906542946.35565,0.001953125,1.5178340077323207e+23,0.9797497364777349,0.9999999999999999,511.99999999999994
manuscript,512.0,kl,theory,5240,543308415276.4175,0.001953125,1.5076123391264979e+23,0.9731517309831289,0.9999999999999999,511.99999999999994
manuscript,512.0,kl,theory,6550,541719397562.8076,0.001953125,1.4975068733299694e+23,0.9666287334743792,0.9999999999999999,511.99999999999994
manuscript,512.0,kl,theory,7860,540139467071.53625,0.001953125,1.4875166585469473e+23,0.9601801295749018,0.9999999999999999,511.99999999999994
manuscript,512.0,kl,theory,9170,538568601125.3504,0.001953125,1.4776407486558728e+23,0.9538053085707829,0.9999999999999999,511.99999999999994
manuscript,512.0,kl,theory,10480,537006777103.5866,0.001953125,1.4678782031787762e+23,0.9475036633909998,0.9999999999999999,511.99999999999994
manuscript,512.0,kl,theory,11790,535453972442.0307,0.001953125,1.4582280872508329e+23,0.9412745905877704,0.9999999999999999,511.99999999999994
manuscript,512.0,kl,theory,13100,533910164632.77625,0.001953125,1.4486894715900769e+23,0.9351174903170033,0.9999999999999999,511.99999999999994
manuscript,512.0,kl,theory,14410,532375331224.0886,0.001953125,1.43926143246729e+23,0.9290317663188616,0.9999999999999999,511.99999999999994
manuscript,512.0,kl,theory,15720,530849449820.2594,0.001953125,1.4299430516759961e+23,0.9230168258983942,0.9999999999999999,511.99999999999994
manuscript,512.0,kl,theory,17030,529332498081.47064,0.001953125,1.4207334165026671e+23,0.9170720799063038,0.9999999999999999,511.99999999999994
manuscript,512.0,kl,theory,18340,527824453723.6536,0.001953125,1.4116316196970363e+23,0.9111969427197851,0.9999999999999999,511.99999999999994
manuscript,512.0,kl,theory,19650,526325294518.34906,0.001953125,1.4026367594425949e+23,0.9053908322234804,0.9999999999999999,511.99999999999994
manuscript,512.0,kl,theory,20960,524834998292.56573,0.001953125,1.393747939327201e+23,0.899653169790507,0.9999999999999999,511.99999999999994
manuscript,512.0,kl,theory,22270,523353542928.6528,0.001953125,1.3849642683139497e+23,0.8939833802636552,0.9999999999999999,511.99999999999994
manuscript,512.0,kl,theory,23580,521880906364.14777,0.001953125,1.3762848607120237e+23,0.8883808919365723,0.9999999999999999,511.99999999999994
manuscript,512.0,kl,theory,24890,520417066591.6472,0.001953125,1.3677088361478404e+23,0.8828451365351379,0.9999999999999999,511.99999999999994
manuscript,512.0,kl,theory,26200,518962001658.6687,0.001953125,1.3592353195362918e+23,0.8773755491988996,0.9999999999999999,511.99999999999994
manuscript,512.0,kl,theory,27510,517515689667.5117,0.001953125,1.350863441052121e+23,0.8719715684625974,0.9999999999999999,511.99999999999994
manuscript,512.0,kl,theory,28820,516078108775.12036,0.001953125,1.3425923361014648e+23,0.8666326362377935,0.9999999999999999,511.99999999999994
manuscript,512.0,kl,theory,30130,514649237192.9491,0.001953125,1.3344211452935482e+23,0.8613581977946028,0.9999999999999999,511.99999999999994
manuscript,512.0,kl,theory,31440,513229053186.8274,0.001953125,1.3263490144125271e+23,0.8561477017435163,0.9999999999999999,511.99999999999994
manuscript,512.0,kl,theory,32750,511817535076.82056,0.001953125,1.3183750943894456e+23,0.8510006000173,0.9999999999999999,511.99999999999994
manuscript,512.0,kl,theory,34060,510414661237.098,0.001953125,1.3104985412743849e+23,0.8459163478530183,0.9999999999999999,511.99999999999994
manuscript,512.0,kl,theory,35370,509020410095.7956,0.001953125,1.3027185162087165e+23,0.840894403774122,0.9999999999999999,511.99999999999994
manuscript,512.0,kl,theory,36680,507634760134.88153,0.001953125,1.295034185397522e+23,0.8359342295726467,0.9999999999999999,511.99999999999994
manuscript,512.0,kl,theory,37990,506257689890.02344,0.001953125,1.2874447200821552e+23,0.8310352902915018,0.9999999999999999,511.99999999999994
manuscript,512.0,kl,theory,39300,504889177950.45404,0.001953125,1.2799492965129408e+23,0.8261970542068469,0.9999999999999999,511.99999999999994
manuscript,512.0,kl,theory,40610,503529202958.83307,0.001953125,1.2725470959219911e+23,0.8214189928105462,0.9999999999999999,511.99999999999994
manuscript,512.0,kl,theory,41920,502177743611.1239,0.001953125,1.2652373044962425e+23,0.8167005807927629,0.9999999999999999,511.99999999999994
manuscript,512.0,kl,theory,43230,500834778656.4495,0.001953125,1.2580191133505163e+23,0.8120412960245708,0.9999999999999999,511.99999999999994
manuscript,512.0,kl,theory,44540,499500286896.96606,0.001953125,1.2508917185008133e+23,0.8074406195407159,0.9999999999999999,511.99999999999994
manuscript,512.0,kl,theory,45850,498174247187.7286,0.001953125,1.2438543208377057e+23,0.8028980355224412,0.9999999999999999,511.99999999999994
manuscript,512.0,kl,theory,47160,496856638436.5613,0.001953125,1.2369061260998865e+23,0.7984130312804129,0.9999999999999999,511.99999999999994
manuscript,512.0,kl,theory,48470,495547439603.92163,0.001953125,1.2300463448478185e+23,0.7939850972377109,0.9999999999999999,511.99999999999994
manuscript,512.0,kl,theory,49780,494246629702.77545,0.001953125,1.223274192437586e+23,0.7896137269129512,0.9999999999999999,511.99999999999994
manuscript,512.0,kl,theory,51090,492954187798.45844,0.001953125,1.2165888889947997e+23,0.78529841690344,0.9999999999999999,511.99999999999994
manuscript,512.0,kl,theory,52400,491670093008.5476,0.001953125,1.2099896593886926e+23,0.7810386668684549,0.9999999999999999,511.99999999999994
manuscript,512.0,kl,theory,53710,490394324502.7369,0.001953125,1.2034757332063676e+23,0.7768339795126199,0.9999999999999999,511.99999999999994
manuscript,512.0,kl,theory,55020,489126861502.6988,0.001953125,1.1970463447271063e+23,0.7726838605693236,0.9999999999999999,511.99999999999994
manuscript,512.0,kl,theory,56330,487867683281.9614,0.001953125,1.1907007328968884e+23,0.7685878187842707,0.9999999999999999,511.99999999999994
manuscript,512.0,kl,theory,57640,486616769165.77246,0.001953125,1.1844381413029748e+23,0.7645453658990757,0.9999999999999999,511.99999999999994
manuscript,512.0,kl,theory,58950,485374098530.97656,0.001953125,1.1782578181486896e+23,0.7605560166349854,0.9999999999999999,511.99999999999994
manuscript,512.0,kl,theory,60260,484139650805.8811,0.001953125,1.1721590162282722e+23,0.7566192886766456,0.9999999999999999,511.99999999999994
manuscript,512.0,kl,theory,61570,482913405470.13153,0.001953125,1.1661409929019064e+23,0.7527347026559826,0.9999999999999999,511.99999999999994
manuscript,512.0,kl,theory,62880,481695342054.5847,0.001953125,1.1602030100708687e+23,0.7489017821361622,0.9999999999999999,511.99999999999994
manuscript,512.0,kl,theory,64190,480485440141.1743,0.001953125,1.1543443341527638e+23,0.7451200535956036,0.9999999999999999,511.99999999999994
manuscript,512.0,kl,theory,65500,479283679362.7889,0.001953125,1.1485642360569488e+23,0.7413890464121167,0.9999999999999999,511.99999999999994
manuscript,512.0,kl,theory,66810,476954072616.1221,0.00673411394922832,1.1374259369255252e+23,0.7341993632298782,0.006734113949228319,0.9999999999999999
manuscript,512.0,kl,theory,68120,468772030710.74744,0.023773119210163236,1.0987360838833897e+23,0.7092253719177272,0.023773119210163233,0.9999999999999999
manuscript,512.0,kl,theory,69430,441562901752.5738,0.08043384838380364,9.748889810207655e+22,0.6292830555807315,0.08043384838380363,0.9999999999999999
manuscript,512.0,kl,theory,70740,365377876608.2512,0.2390683083580257,6.675049635737722e+22,0.4308691258908188,0.23906830835802567,0.9999999999999999
manuscript,512.0,kl,theory,72050,225550819864.87857,0.5301828454450056,2.5436586170859448e+22,0.16419113335736904,0.5301828454450055,0.9999999999999999
manuscript,512.0,kl,theory,73360,94947207896.81787,0.8021126257230269,4.5074861437007765e+21,0.029095463265220913,0.8021126257230268,0.9999999999999999
manuscript,512.0,kl,theory,74670,30807481505.56879,0.9357293738121718,4.745504583579815e+20,0.0030631853295753526,0.9357293738121717,0.9999999999999999
manuscript,512.0,kl,theory,75980,8983716531.017416,0.9812364301968904,4.0353581354837795e+19,0.00026047914657943054,0.9812364301968903,0.9999999999999999
manuscript,512.0,kl,theory,77290,2532356726.123895,0.9947043975274394,3.206415294172466e+18,2.06971547843832e-05,0.9947043975274393,0.9999999999999999
manuscript,512.0,kl,theory,78600,706850923.3386056,0.9985200138631121,2.4981911391231968e+17,1.6125624394750115e-06,0.998520013863112,0.9999999999999999
manuscript,512.0,kl,theory,78845,556551953.4931232,0.9988344343632128,1.5487503846850576e+17,9.997060110228972e-07,0.9999999999999999,
manuscript,512.0,riemannian,const,0,549755813888.0,0.001953125,1.5492058341235532e+23,1.0,0.9999999999999999,511.99999999999994
manuscript,512.0,riemannian,const,24,554349118.4283826,0.9992613610342806,1.5365147255116246e+17,9.918079906927871e-07,0.9999999999999999,
