potential_family,N_theta,kappa_target,M_mc,Lambda_hat_full_sym_mean,Lambda_hat_full_sym_std,Lambda_hat_raw_forward_mean,Lambda_hat_raw_forward_std,Lambda_hat_diag_mean,Lambda_hat_diag_std,Lambda_hat_separable_exact_mean,Lambda_hat_separable_exact_std,Lambda_true_mean,Lambda_true_std,gamma_loc_mean,gamma_loc_std,gamma_true_mean,gamma_true_std,inverse_gamma_loc_mean,inverse_gamma_loc_std,full_sym_minus_exact_mean,full_sym_minus_exact_std,full_sym_minus_diag_mean,full_sym_minus_diag_std,full_sym_minus_gaussian_mean,full_sym_minus_gaussian_std,full_sym_minus_separable_mean,full_sym_minus_separable_std,full_sym_over_separable_mean,full_sym_over_separable_std,full_sym_minus_separable_exact_mean,full_sym_minus_separable_exact_std,diag_minus_exact_mean,diag_minus_exact_std,abs_diag_minus_exact_mean,abs_diag_minus_exact_std,gamma_minus_gaussian_mean,gamma_minus_gaussian_std,gamma_minus_separable_mean,gamma_minus_separable_std,inverse_gamma_minus_gaussian_inverse_mean,inverse_gamma_minus_gaussian_inverse_std,self_adjoint_error_H_sym_mean,self_adjoint_error_H_sym_std,self_adjoint_error_L_star_mean,self_adjoint_error_L_star_std,n_seeds,baseline_correction_status,is_largest_M_row
separable,8,5.0,262144,0.04744757132047469,0.05559876327509589,0.0417695182909689,0.05537153432194201,0.0429696813953516,0.057359777373605515,0.04367563328304338,0.05782476182852552,,,0.792378721415193,0.03775985908766226,,,1.263885187223632,0.05862310349480593,0.0037719380374313036,0.0022502644878912106,0.004477889925123082,0.0018013288969825133,0.01788055599531037,0.06042206000223143,0.0,0.0,1.0,0.0,0.0037719380374313036,0.0022502644878912106,-0.0007059518876917781,0.00046785230392341285,0.0007059518876917781,0.00046785230392341285,-0.19193667062066952,0.03860863058535874,0.0,0.0,0.24795001940470227,0.05949753756471242,2.5469242790762377e-16,1.0244022349099336e-16,1.45270923067021e-15,7.202620846900261e-16,3,ok,False
separable,8,5.0,524288,0.04518720286919007,0.05339120717927147,0.04072873466652315,0.053618888969231344,0.04195821341620302,0.055682795158718476,0.0436682049442012,0.057812542529714295,,,0.7921383905820526,0.03823529584988792,,,1.264316246320074,0.05937331315438038,0.0015189979249888828,0.004502900436717233,0.003228989452987054,0.0023977726429591844,0.027751623781377837,0.05443638837617042,0.0,0.0,1.0,0.0,0.0015189979249888828,0.004502900436717233,-0.0017099915279981711,0.002134149912161328,0.0017099915279981711,0.002134149912161328,-0.19602983418402256,0.040454672401041135,0.0,0.0,0.2523379737525031,0.06163710979429038,2.640427731831899e-16,1.239642139126641e-16,1.5541419980424147e-15,6.204987652351846e-16,3,ok,False
separable,8,5.0,1048576,0.04411374689218441,0.05630429411133864,0.04205151601211022,0.057202412960092576,0.04226158329648159,0.05748123012552321,0.04367362276272158,0.05782436958796037,,,0.7922790514240089,0.03810092645347553,,,1.2640779733351775,0.05915213668682745,0.00044012412946282595,0.0021391295335828515,0.0018521635957028226,0.0011985936729684173,0.030459529483203032,0.05659982664908794,0.0,0.0,1.0,0.0,0.00044012412946282595,0.0021391295335828515,-0.0014120394662399966,0.001335703612451111,0.0014656351044410986,0.0012460970799214822,-0.19821859909523407,0.038647962279819044,0.0,0.0,0.2544841623276793,0.05970993664334292,2.3430717573276365e-16,8.748398364115898e-17,1.4846493092020882e-15,6.988998568037314e-16,3,ok,False
separable,8,5.0,2097152,0.04443838127146688,0.05720162734302763,0.04361760724525491,0.057748199144533476,0.04363705123835495,0.05774342856061022,0.043676323298346115,0.05782712736634769,,,0.7923872280960834,0.037995424490408644,,,1.263894568804031,0.058977546684118434,0.0007620579731207692,0.0007492415904314038,0.0008013300331119367,0.0005421582934756034,0.03430637240770615,0.05867930632143118,0.0,0.0,1.0,0.0,0.0007620579731207692,0.0007492415904314038,-3.9272059991167625e-05,0.00040339371453046614,0.00030847217109357335,0.0001493563204482415,-0.20103060649570115,0.03688717936259399,0.0,0.0,0.25726787978429916,0.057853872049503215,3.3306690738754696e-16,1.1102230246251565e-16,1.0634844510139046e-15,3.4618352336599483e-16,3,ok,False
separable,8,5.0,4194304,0.044087161573680624,0.05820010479671469,0.043641591461861806,0.058483860879659,0.04366080713370907,0.05849891686223999,0.04367916620418159,0.0578308616952791,,,0.7925564113922133,0.037824248443289486,,,1.2636071861645288,0.05869169864889378,0.0004079953694990264,0.0004962536090658348,0.00042635443997154795,0.0003015748787481325,0.03726314832670182,0.05835688109227339,0.0,0.0,1.0,0.0,0.0004079953694990264,0.0004962536090658348,-1.8359070472521537e-05,0.0007651322957129011,0.0005187455716886558,0.0004269514737366899,-0.20224548312656251,0.03709165505348801,0.0,0.0,0.25838150610262267,0.057950814963920474,1.8503717077085943e-16,6.409875621278546e-17,1.4663554887931511e-15,2.8481236756702355e-16,3,ok,True
separable,12,5.0,262144,0.0536152094695965,0.04634912847066853,0.0386887479623314,0.05360689190749916,0.04022477874687527,0.05565310291206175,0.04365321029762131,0.05778964105871045,,,0.790376559849694,0.03860862733636822,,,1.2671802716749814,0.06020358073453068,0.009961999171975195,0.011449901429777613,0.01339043072272123,0.009323880241783157,0.00017108364042981114,0.04760904351040832,0.0,0.0,1.0,0.0,0.009961999171975195,0.011449901429777613,-0.0034284315507460326,0.0021434469515091027,0.0034284315507460326,0.0021434469515091027,-0.17935534216020918,0.03629212540431304,0.0,0.0,0.23596345813668704,0.05774365297344131,3.3193950870133307e-16,1.0933556390151054e-16,1.9604724948710355e-15,2.1554441936164312e-16,3,ok,False
separable,12,5.0,524288,0.04851331994934699,0.04990912597602515,0.03984483880780833,0.055677558491872996,0.040531665109589464,0.05625741640964147,0.04365815003841439,0.05779499648443404,,,0.7915101501190285,0.0388089088278589,,,1.2653799053462491,0.06033559013428507,0.004855169910932599,0.007890128468875338,0.007981654839757523,0.006374768344943589,0.007092681535549476,0.0516471601821875,0.0,0.0,1.0,0.0,0.004855169910932599,0.007890128468875338,-0.0031264849288249255,0.0015767837577089741,0.0031264849288249255,0.0015767837577089741,-0.18799324679293294,0.03882560711300661,0.0,0.0,0.24445335565094214,0.060345107556473675,2.6155592617478724e-16,4.481759549037628e-17,2.0724163126336257e-15,5.127900497022837e-16,3,ok,False
separable,12,5.0,1048576,0.04603085448127392,0.05592610266919381,0.04234964784130806,0.05858548974395387,0.04242794466415233,0.05853512993751449,0.043671858422870975,0.05782213810586476,,,0.792083270275373,0.03836262142153893,,,1.2644170554214167,0.05957347679884699,0.002358996058402936,0.0019530249059044242,0.0036029098171215875,0.002632975595820454,0.017049646917155003,0.0569595539234992,0.0,0.0,1.0,0.0,0.002358996058402936,0.0019530249059044242,-0.0012439137587186514,0.0007228357325901958,0.0012439137587186514,0.0007228357325901958,-0.19403835708558018,0.03886059244153827,0.0,0.0,0.2503430745404978,0.06008462815046506,3.8439083355798274e-16,1.4222653703413908e-16,2.929970055932642e-15,1.0001138931787577e-15,3,ok,False
separable,12,5.0,2097152,0.04516928260155519,0.05677447384871547,0.043405395181066925,0.057971545584529244,0.04343255910984434,0.057965587252285566,0.04367369524249599,0.0578236816409765,,,0.792206125929761,0.03801652944113922,,,1.2641862757855693,0.059031399542727125,0.0014955873590592039,0.0010589245175192464,0.001736723491710861,0.0011932842385788552,0.02365603983963474,0.05769044365419403,0.0,0.0,1.0,0.0,0.0014955873590592039,0.0010589245175192464,-0.00024113613265165702,0.0002594671445738681,0.00024113613265165702,0.0002594671445738681,-0.19758829229250938,0.03994509512837769,0.0,0.0,0.25387289455655937,0.061001961600120995,3.7645870029867043e-16,5.934748898896238e-17,1.939902519386867e-15,7.314327363832795e-16,3,ok,False
separable,12,5.0,4194304,0.04486934904313374,0.05779339435176022,0.044008882748595275,0.05832956207506811,0.04402915935498267,0.05832272720403058,0.04367839245846802,0.057830172444588386,,,0.7921366639403269,0.03798489045960976,,,1.2642943438259435,0.05899335832589574,0.0011909565846657325,0.0013119840959781963,0.0008401896881510725,0.0005365801132228474,0.030645612394336188,0.05621375987709697,0.0,0.0,1.0,0.0,0.0011909565846657325,0.0013119840959781963,0.00035076689651466,0.0013245355451794358,0.001124993664444732,0.00020133160809568753,-0.20058416612257104,0.03798035627194578,0.0,0.0,0.25696158130967034,0.05898666324617124,2.590520390792032e-16,6.409875621278547e-17,2.725715826454124e-15,8.944775518067468e-16,3,ok,True
separable,16,5.0,262144,0.09444738310182342,0.04332130869607472,0.0800738475957267,0.055595542222593414,0.08090585990349508,0.05530213792600907,0.07902780229517033,0.0597302086860299,,,0.8066625866328344,0.03866866444067091,,,1.2416310651616131,0.06118697015864727,0.015419580806653085,0.016414651198694466,0.013541523198328331,0.012048571256083093,0.001265923698703907,0.04494736241721641,0.0,0.0,1.0,0.0,0.015419580806653085,0.016414651198694466,0.001878057608324753,0.004854254971032724,0.0035007005507726673,0.003236060162420589,-0.148218396879525,0.03967410614411931,0.0,0.0,0.19437080160003065,0.0622664061873282,3.238822387436244e-16,1.0500996494457095e-16,2.0765739001034337e-15,1.221347254124683e-15,3,ok,False
separable,16,5.0,524288,0.08757515566950867,0.051591190659935934,0.08059065822077717,0.059011137156060635,0.08086785635651035,0.058993413659015406,0.07905132898392242,0.05974974012173056,,,0.810362839667274,0.03796611642104513,,,1.2358723116777193,0.05946206551189901,0.008523826685586251,0.008487896113860862,0.006707299312998303,0.00741641998347848,0.02801647735961889,0.055729359798890564,0.0,0.0,1.0,0.0,0.008523826685586251,0.008487896113860862,0.0018165273725879484,0.002147858163505445,0.002251369260938407,0.0013999846106051929,-0.15793939382442937,0.03624677565143566,0.0,0.0,0.20313423124955818,0.05763005915194787,4.101358930294171e-16,6.690073680046971e-17,1.7184417507938633e-15,6.129200128397783e-16,3,ok,False
separable,16,5.0,1048576,0.08367887896167235,0.05482231280019384,0.08013641959241284,0.058778076311292976,0.08029822334097735,0.058658639613243205,0.0790485492093053,0.05974714633158113,,,0.8109777150346204,0.038644428298266975,,,1.2350007296357843,0.06047813879504537,0.00463032975236703,0.004953295723153497,0.003380655620694993,0.00383669900134967,0.03904632385007352,0.05770343678929441,0.0,0.0,1.0,0.0,0.00463032975236703,0.004953295723153497,0.001249674131672037,0.0011948179343468676,0.001249674131672037,0.0011948179343468676,-0.16634824782909574,0.03728120662909969,0.0,0.0,0.2117992801083021,0.0590511725619659,4.625929269271486e-16,3.2049378106392736e-17,1.782236768982035e-15,8.105506288486486e-16,3,ok,False
separable,16,5.0,2097152,0.08170126333139943,0.05828881564812866,0.07963320498841923,0.060637460607709144,0.07969345480244777,0.06066684388501151,0.07905413000365995,0.05975199640848426,,,0.8118316057164661,0.0381424589635991,,,1.2336480072083054,0.05955786346379411,0.0026471333277394795,0.001470040306806046,0.002007808528951662,0.0023782471924743967,0.05202549888465372,0.05806539162907173,0.0,0.0,1.0,0.0,0.0026471333277394795,0.001470040306806046,0.0006393247987878178,0.0009318859023991865,0.0009092382677810649,0.0004913698110503987,-0.17073849063444957,0.03542074216860532,0.0,0.0,0.21590037173176477,0.056724149970085826,4.810966440042345e-16,6.409875621278547e-17,2.1599100545515235e-15,8.851846212332325e-16,3,ok,False
separable,16,5.0,4194304,0.08034008284671916,0.05849133899962984,0.07915303609546036,0.05993633533651249,0.07919511183589477,0.05995827211038191,0.07904687678779217,0.05974613398317727,,,0.8127503029758048,0.037425761305916,,,1.2321792294399712,0.058277372151742314,0.0012932060589269875,0.0012548015555243612,0.0011449710108243887,0.0014671408000360403,0.05800318350711608,0.05899455735771799,0.0,0.0,1.0,0.0,0.0012932060589269875,0.0012548015555243612,0.0001482350481025989,0.00021411937902953576,0.00021363869811407617,0.00010171191035049756,-0.17473374798425603,0.037671744387966694,0.0,0.0,0.2195024108368071,0.05852275048302933,4.440892098500626e-16,1.9229626863835638e-16,2.272897918798658e-15,2.459905730498575e-16,3,ok,True
