R,eta,N,running_min_bw_grad_sq,theorem_envelope,bound_satisfied,F0,F_star_num,Delta
1000.0,0.9,7128,7.12306342470849e-29,15269.520806176035,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7129,7.12306342470849e-29,15267.378918000108,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7130,7.12306342470849e-29,15265.23763063433,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7131,7.12306342470849e-29,15263.096943825938,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7132,7.12306342470849e-29,15260.956857322317,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7133,7.12306342470849e-29,15258.817370870991,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7134,7.12306342470849e-29,15256.67848421962,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7135,7.12306342470849e-29,15254.540197116015,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7136,7.12306342470849e-29,15252.402509308122,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7137,7.12306342470849e-29,15250.265420544034,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7138,7.12306342470849e-29,15248.128930571977,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7139,7.12306342470849e-29,15245.993039140323,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7140,7.12306342470849e-29,15243.857745997588,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7141,7.12306342470849e-29,15241.723050892419,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7142,7.12306342470849e-29,15239.588953573617,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7143,7.12306342470849e-29,15237.455453790113,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7144,7.12306342470849e-29,15235.322551290981,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7145,7.12306342470849e-29,15233.19024582544,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7146,7.12306342470849e-29,15231.058537142844,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7147,7.12306342470849e-29,15228.927424992691,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7148,7.12306342470849e-29,15226.796909124618,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7149,7.12306342470849e-29,15224.666989288398,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7150,7.12306342470849e-29,15222.537665233955,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7151,7.12306342470849e-29,15220.408936711336,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7152,7.12306342470849e-29,15218.280803470745,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7153,7.12306342470849e-29,15216.153265262516,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7154,7.12306342470849e-29,15214.026321837122,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7155,7.12306342470849e-29,15211.89997294518,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7156,7.12306342470849e-29,15209.774218337445,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7157,7.12306342470849e-29,15207.649057764813,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7158,7.12306342470849e-29,15205.524490978314,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7159,7.12306342470849e-29,15203.400517729118,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7160,7.12306342470849e-29,15201.277137768544,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7161,7.12306342470849e-29,15199.154350848032,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7162,7.12306342470849e-29,15197.03215671918,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7163,7.12306342470849e-29,15194.91055513371,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7164,7.12306342470849e-29,15192.78954584349,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7165,7.12306342470849e-29,15190.669128600526,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7166,7.12306342470849e-29,15188.549303156959,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7167,7.12306342470849e-29,15186.430069265072,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7168,7.12306342470849e-29,15184.311426677285,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7169,7.12306342470849e-29,15182.193375146153,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7170,7.12306342470849e-29,15180.075914424375,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7171,7.12306342470849e-29,15177.959044264784,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7172,7.12306342470849e-29,15175.842764420353,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7173,7.12306342470849e-29,15173.72707464419,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7174,7.12306342470849e-29,15171.61197468954,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7175,7.12306342470849e-29,15169.497464309794,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7176,7.12306342470849e-29,15167.383543258467,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7177,7.12306342470849e-29,15165.270211289226,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7178,7.12306342470849e-29,15163.157468155861,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7179,7.12306342470849e-29,15161.045313612309,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7180,7.12306342470849e-29,15158.933747412642,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7181,7.12306342470849e-29,15156.822769311066,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7182,7.12306342470849e-29,15154.712379061928,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7183,7.12306342470849e-29,15152.60257641971,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7184,7.12306342470849e-29,15150.493361139026,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7185,7.12306342470849e-29,15148.384732974637,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7186,7.12306342470849e-29,15146.27669168143,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7187,7.12306342470849e-29,15144.169237014437,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7188,7.12306342470849e-29,15142.062368728823,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7189,7.12306342470849e-29,15139.956086579881,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7190,7.12306342470849e-29,15137.850390323056,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7191,7.12306342470849e-29,15135.745279713914,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7192,7.12306342470849e-29,15133.640754508171,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7193,7.12306342470849e-29,15131.536814461668,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7194,7.12306342470849e-29,15129.433459330381,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7195,7.12306342470849e-29,15127.330688870434,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7196,7.12306342470849e-29,15125.228502838072,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7197,7.12306342470849e-29,15123.126900989686,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7198,7.12306342470849e-29,15121.025883081797,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7199,7.12306342470849e-29,15118.925448871061,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7200,7.12306342470849e-29,15116.825598114274,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7201,7.12306342470849e-29,15114.726330568361,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7202,7.12306342470849e-29,15112.627645990387,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7203,7.12306342470849e-29,15110.52954413755,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7204,7.12306342470849e-29,15108.43202476718,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7205,7.12306342470849e-29,15106.335087636748,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7206,7.12306342470849e-29,15104.238732503853,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7207,7.12306342470849e-29,15102.142959126233,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7208,7.12306342470849e-29,15100.047767261762,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7209,7.12306342470849e-29,15097.953156668436,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7210,7.12306342470849e-29,15095.859127104406,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7211,7.12306342470849e-29,15093.765678327938,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7212,7.12306342470849e-29,15091.672810097443,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7213,7.12306342470849e-29,15089.580522171464,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7214,7.12306342470849e-29,15087.488814308672,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7215,7.12306342470849e-29,15085.397686267883,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7216,7.12306342470849e-29,15083.307137808033,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7217,7.12306342470849e-29,15081.217168688203,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7218,7.12306342470849e-29,15079.127778667606,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7219,7.12306342470849e-29,15077.038967505578,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7220,7.12306342470849e-29,15074.950734961603,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7221,7.12306342470849e-29,15072.863080795287,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7222,7.12306342470849e-29,15070.776004766376,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7223,7.12306342470849e-29,15068.689506634746,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7224,7.12306342470849e-29,15066.603586160405,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7225,7.12306342470849e-29,15064.518243103497,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7226,7.12306342470849e-29,15062.433477224296,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7227,7.12306342470849e-29,15060.34928828321,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7228,7.12306342470849e-29,15058.265676040783,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7229,7.12306342470849e-29,15056.182640257679,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7230,7.12306342470849e-29,15054.100180694712,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7231,7.12306342470849e-29,15052.018297112814,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7232,7.12306342470849e-29,15049.93698927306,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7233,7.12306342470849e-29,15047.856256936648,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7234,7.12306342470849e-29,15045.77609986491,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7235,7.12306342470849e-29,15043.696517819319,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7236,7.12306342470849e-29,15041.617510561466,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7237,7.12306342470849e-29,15039.539077853084,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7238,7.12306342470849e-29,15037.461219456034,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7239,7.12306342470849e-29,15035.383935132306,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7240,7.12306342470849e-29,15033.30722464403,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7241,7.12306342470849e-29,15031.231087753455,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7242,7.12306342470849e-29,15029.155524222973,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7243,7.12306342470849e-29,15027.0805338151,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7244,7.12306342470849e-29,15025.006116292485,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7245,7.12306342470849e-29,15022.932271417912,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7246,7.12306342470849e-29,15020.858998954287,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7247,7.12306342470849e-29,15018.786298664656,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7248,7.12306342470849e-29,15016.714170312192,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7249,7.12306342470849e-29,15014.642613660197,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7250,7.12306342470849e-29,15012.571628472106,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7251,7.12306342470849e-29,15010.501214511483,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7252,7.12306342470849e-29,15008.431371542025,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7253,7.12306342470849e-29,15006.362099327558,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7254,7.12306342470849e-29,15004.293397632033,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7255,7.12306342470849e-29,15002.22526621954,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7256,7.12306342470849e-29,15000.157704854295,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7257,7.12306342470849e-29,14998.090713300644,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7258,7.12306342470849e-29,14996.024291323061,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7259,7.12306342470849e-29,14993.95843868615,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7260,7.12306342470849e-29,14991.893155154652,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7261,7.12306342470849e-29,14989.828440493426,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7262,7.12306342470849e-29,14987.76429446747,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7263,7.12306342470849e-29,14985.700716841908,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7264,7.12306342470849e-29,14983.637707381988,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7265,7.12306342470849e-29,14981.5752658531,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7266,7.12306342470849e-29,14979.513392020748,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7267,7.12306342470849e-29,14977.45208565058,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7268,7.12306342470849e-29,14975.391346508362,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7269,7.12306342470849e-29,14973.33117435999,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7270,7.12306342470849e-29,14971.271568971495,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7271,7.12306342470849e-29,14969.212530109031,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7272,7.12306342470849e-29,14967.154057538884,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7273,7.12306342470849e-29,14965.096151027468,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7274,7.12306342470849e-29,14963.03881034132,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7275,7.12306342470849e-29,14960.982035247116,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7276,7.12306342470849e-29,14958.92582551165,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7277,7.12306342470849e-29,14956.870180901851,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7278,7.12306342470849e-29,14954.815101184773,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7279,7.12306342470849e-29,14952.760586127595,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7280,7.12306342470849e-29,14950.706635497634,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7281,7.12306342470849e-29,14948.653249062321,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7282,7.12306342470849e-29,14946.60042658923,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7283,7.12306342470849e-29,14944.54816784605,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7284,7.12306342470849e-29,14942.496472600598,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7285,7.12306342470849e-29,14940.445340620834,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7286,7.12306342470849e-29,14938.394771674823,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7287,7.12306342470849e-29,14936.344765530775,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7288,7.12306342470849e-29,14934.29532195702,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7289,7.12306342470849e-29,14932.246440722014,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7290,7.12306342470849e-29,14930.198121594345,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7291,7.12306342470849e-29,14928.150364342719,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7292,7.12306342470849e-29,14926.103168735981,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7293,7.12306342470849e-29,14924.056534543093,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7294,7.12306342470849e-29,14922.010461533146,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7295,7.12306342470849e-29,14919.964949475363,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7296,7.12306342470849e-29,14917.919998139085,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7297,7.12306342470849e-29,14915.875607293787,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7298,7.12306342470849e-29,14913.831776709067,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7299,7.12306342470849e-29,14911.788506154646,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7300,7.12306342470849e-29,14909.74579540038,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7301,7.12306342470849e-29,14907.703644216239,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7302,7.12306342470849e-29,14905.662052372332,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7303,7.12306342470849e-29,14903.621019638884,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7304,7.12306342470849e-29,14901.58054578625,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7305,7.12306342470849e-29,14899.54063058491,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7306,7.12306342470849e-29,14897.50127380547,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7307,7.12306342470849e-29,14895.462475218663,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7308,7.12306342470849e-29,14893.424234595344,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7309,7.12306342470849e-29,14891.386551706493,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7310,7.12306342470849e-29,14889.349426323224,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7311,7.12306342470849e-29,14887.312858216765,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7312,7.12306342470849e-29,14885.276847158475,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7313,7.12306342470849e-29,14883.241392919837,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7314,7.12306342470849e-29,14881.20649527246,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7315,7.12306342470849e-29,14879.172153988075,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7316,7.12306342470849e-29,14877.13836883854,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7317,7.12306342470849e-29,14875.10513959584,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7318,7.12306342470849e-29,14873.072466032081,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7319,7.12306342470849e-29,14871.040347919492,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7320,7.12306342470849e-29,14869.008785030434,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7321,7.12306342470849e-29,14866.977777137381,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7322,7.12306342470849e-29,14864.947324012943,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7323,7.12306342470849e-29,14862.917425429847,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7324,7.12306342470849e-29,14860.888081160945,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7325,7.12306342470849e-29,14858.859290979217,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7326,7.12306342470849e-29,14856.831054657761,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7327,7.12306342470849e-29,14854.803371969805,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7328,7.12306342470849e-29,14852.776242688697,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7329,7.12306342470849e-29,14850.749666587906,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7330,7.12306342470849e-29,14848.723643441033,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7331,7.12306342470849e-29,14846.698173021792,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7332,7.12306342470849e-29,14844.673255104033,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7333,7.12306342470849e-29,14842.648889461718,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7334,7.12306342470849e-29,14840.625075868935,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7335,7.12306342470849e-29,14838.6018140999,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7336,7.12306342470849e-29,14836.579103928947,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7337,7.12306342470849e-29,14834.55694513054,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7338,7.12306342470849e-29,14832.535337479256,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7339,7.12306342470849e-29,14830.514280749798,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7340,7.12306342470849e-29,14828.493774716999,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7341,7.12306342470849e-29,14826.473819155804,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7342,7.12306342470849e-29,14824.454413841293,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7343,7.12306342470849e-29,14822.435558548656,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7344,7.12306342470849e-29,14820.417253053209,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7345,7.12306342470849e-29,14818.399497130398,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7346,7.12306342470849e-29,14816.38229055578,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7347,7.12306342470849e-29,14814.365633105046,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7348,7.12306342470849e-29,14812.349524553998,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7349,7.12306342470849e-29,14810.333964678564,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7350,7.12306342470849e-29,14808.318953254799,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7351,7.12306342470849e-29,14806.30449005887,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7352,7.12306342470849e-29,14804.29057486708,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7353,7.12306342470849e-29,14802.277207455838,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7354,7.12306342470849e-29,14800.264387601681,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7355,7.12306342470849e-29,14798.252115081274,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7356,7.12306342470849e-29,14796.240389671391,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7357,7.12306342470849e-29,14794.229211148942,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7358,7.12306342470849e-29,14792.218579290946,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
1000.0,0.9,7359,7.12306342470849e-29,14790.208493874543,1,-0.49999950011109173,-653047.3658380368,653046.8658385366
